FILENAME,URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
34860.txt,https://www.slc.gov,18,www.slc.gov,11,0,gov,100,1,0.0033282,0.06039061,3,1,0,0,0,5,0.278,0,0,0,0,0,1,0.056,1,430,9381,1,slc,100,100,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,8,5,12,95,0,65,1
8092353.txt,https://visapreppaidproccess11.web.app/,39,visapreppaidproccess11.web.app,30,0,app,54.79569892,0.884615385,0.001502,0.050280872,3,1,0,0,0,26,0.667,2,0.051,0,0,0,3,0.077,1,26,176,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477777.txt,https://www.lovevivah.com,24,www.lovevivah.com,17,0,com,100,1,0.5229071,0.055582963,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,1909,799,1,lovevivah,100,100,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,16,6,10,140,5,159,1
647036.txt,https://www.creativetouchweddingdesigns.com,42,www.creativetouchweddingdesigns.com,35,0,com,100,1,0.5229071,0.057786441,3,1,0,0,0,29,0.69,0,0,0,0,0,1,0.024,1,599,360,1,creativetouchweddingdesigns,100,100,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,7,7,3,2,0,7,1
395546.txt,https://www.webfire.com,22,www.webfire.com,15,0,com,100,1,0.5229071,0.058679023,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,361,870,1,webfire,100,100,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,4,3,6,18,1,7,1
795115.txt,https://www.radiationcinema.com,30,www.radiationcinema.com,23,0,com,100,1,0.5229071,0.070501255,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,975,8159,1,radiationcinema,100,100,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,27,25,26,57,2,65,1
mw143765.txt,http://www.giteslacolombiere.com,32,www.giteslacolombiere.com,25,0,com,57.55514327,1,0.5229071,0.068126253,3,1,0,0,0,20,0.625,0,0,0,0,0,1,0.031,0,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8102457.txt,https://franciszek.corso.net.pl/a1legro/email@example.com,57,franciszek.corso.net.pl,23,0,pl,25.21615993,0.55,0.0069695,0.061001469,2,2,0,0,0,41,0.719,1,0.018,0,0,0,7,0.123,1,95,394,1,franciszekcorsoneta1legroemail@examecom,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0
8059466.txt,https://webmail-101720.weeblysite.com/,38,webmail-101720.weeblysite.com,29,0,com,55.29924693,0.68,0.5229071,0.044338149,3,1,0,0,0,20,0.526,6,0.158,0,0,0,4,0.105,1,13,109,1,webmail-101720weeblysite,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mw119955.txt,http://www.inebuvive.com,23,www.inebuvive.com,17,0,com,69.23076923,1,0.5229071,0.055902938,3,1,0,0,0,11,0.478,0,0,0,0,0,1,0.043,0,2,478,1,inebuvive,100,100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398977.txt,https://www.somebodyapp.com,26,www.somebodyapp.com,19,0,com,100,1,0.5229071,0.060370726,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,458,918,1,somebodyapp,100,100,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,11,8,8,9,0,16,1
mw80264.txt,http://www.cadi.cl,18,www.cadi.cl,11,0,cl,88.7755102,1,0.0012193,0.060578173,2,1,0,0,0,6,0.333,0,0,0,0,0,1,0.056,0,9,66,1,cadi,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
517840.txt,https://www.davison.com,22,www.davison.com,15,0,com,100,1,0.5229071,0.064072223,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,509,9297,1,davison,100,100,0,1,1,0,0,1,0,3,0,1,1,1,0,0,0,0,1,14,11,33,85,7,75,1
30610.txt,https://www.goldwin.co.jp,24,www.goldwin.co.jp,17,0,jp,100,0.8,0.0230451,0.051627995,2,2,0,0,0,10,0.417,0,0,0,0,0,2,0.083,1,1016,475,1,goldwinco,0,0,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,17,11,48,93,0,24,1
8082075.txt,https://docs.google.com/forms/d/e/1faipqlsf0xpfrdlcktxcbi9snq668emzyknhshkvgdlpkzjtwm92gow/viewform,99,docs.google.com,15,0,com,16.78278721,0.636363636,0.5229071,0.040802728,3,1,0,0,0,76,0.768,8,0.081,0,0,0,7,0.071,1,2,35748,1,docsgoogleformsde1faipqlsf0xpfrdlcktxcbi9snq668emzyknhshkvgdlpkzjtwm92gowviewform,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
805931.txt,https://www.beowulf.org.uk,25,www.beowulf.org.uk,18,0,uk,100,0.727272727,0.028555,0.049064444,2,2,0,0,0,11,0.44,0,0,0,0,0,2,0.08,1,987,8047,1,beowlforg,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,3,18,36,4,36,1
580728.txt,https://www.flashmavi.com,24,www.flashmavi.com,17,0,com,100,1,0.5229071,0.055568158,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,1604,247,1,flashmavi,100,100,0,0,1,1,1,1,15,0,0,1,1,1,0,0,0,0,0,32,183,4,3,0,16,1
mw202796.txt,http://www.nexusfantasy.com,26,www.nexusfantasy.com,20,0,com,69.80698529,1,0.5229071,0.055220596,3,1,0,0,0,14,0.538,0,0,0,0,0,1,0.038,0,8,42,1,nexusfantasy,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8095500.txt,https://serecs-1b5d9.web.app/,29,serecs-1b5d9.web.app,20,0,app,53.93460295,0.5,0.001502,0.043329185,3,1,0,0,0,14,0.483,3,0.103,0,0,0,4,0.138,1,41,116,1,serecs-1b5d9web,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0
786795.txt,https://www.mayaflowers.com,26,www.mayaflowers.com,19,0,com,100,1,0.5229071,0.060899802,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,6697,8022,1,mayaflowers,100,100,0,0,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,63,4,16,123,0,14,1
8020058.txt,https://s.smcbawmzu.icu,22,s.smcbawmzu.icu,15,0,icu,44.62316176,0.909090909,3.98E-05,0.049631828,3,1,0,0,0,12,0.545,0,0,0,0,0,2,0.091,1,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745695.txt,https://www.tinos.biz,20,www.tinos.biz,13,0,biz,100,1,0.0017975,0.059997636,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,462,2328,1,tinos,100,100,1,1,0,0,0,1,1,2,0,1,1,1,0,0,1,0,1,28,8,3,19,1,78,1
158612.txt,https://www.watermelon.org,25,www.watermelon.org,18,0,org,100,1,0.0799628,0.068140674,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,829,9381,1,watermelon,100,100,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,29,5,9,112,1,121,1
7574844.txt,https://salty-snails-count-45-61-54-250.loca.lt/24horasinternet/login/,69,salty-snails-count-45-61-54-250.loca.lt,39,0,lt,16.79395931,0.277777778,0.0005524,0.048745257,2,1,0,0,0,40,0.58,11,0.159,0,0,0,10,0.145,1,2,78,0,0,2.777777778,1.785714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw17311.txt,http://www.ihfagzuuu.net,23,www.ihfagzuuu.net,17,0,net,51.70940171,1,0.0384199,0.041750855,3,1,0,0,0,11,0.478,0,0,0,0,0,1,0.043,0,2,855,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
849436.txt,https://www.biodieseleducation.org,33,www.biodieseleducation.org,26,0,org,100,1,0.0799628,0.065407036,3,1,0,0,0,20,0.606,0,0,0,0,0,1,0.03,1,314,449,1,biodieseleducation,100,100,0,0,1,0,0,1,0,3,1,1,1,1,0,0,0,0,1,15,9,15,0,2,6,1
8023600.txt,https://demo3.cloudwp.dev/trial-x76422v1/xx/swiis/,49,demo3.cloudwp.dev,17,0,dev,40.08951588,0.692307692,0.0009613,0.037595175,3,1,0,0,0,28,0.571,7,0.143,0,0,0,6,0.122,1,3,11994,1,demo3cloudwptrial-x76422v1xxswiis,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
