FILENAME,URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
8023460.txt,https://mail-ionos-service-auth.web.app/,39,mail-ionos-service-auth.web.app,31,0,app,39.789282,0.296296296,0.001502,0.05851532,3,1,0,0,0,26,0.667,0,0,0,0,0,5,0.128,1,108,8125,1,mail-ionos-service-authweb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
mw156275.txt,http://www.time-sharing.de,25,www.time-sharing.de,19,0,de,88.11111111,0.666666667,0.0326503,0.055993058,2,1,0,0,0,12,0.48,0,0,0,0,0,2,0.08,0,9,79,1,time-sharing,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
40741.txt,https://www.billabong.com,24,www.billabong.com,17,0,com,100,1,0.5229071,0.05814262,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,8386,1209,1,billabong,100,100,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,39,8,33,355,0,394,1
762023.txt,https://www.thekingshighway.ca,29,www.thekingshighway.ca,22,0,ca,100,1,0.0101825,0.044194997,2,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,384,657,1,thekingshighway,100,100,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,30,0,0,47,0,50,1
404590.txt,https://www.caa.co.za,20,www.caa.co.za,13,0,za,100,0.666666667,0.0018398,0.069331292,2,2,0,0,0,6,0.3,0,0,0,0,0,2,0.1,1,1582,8067,1,caaco,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,18,40,60,340,0,337,1
7955299.txt,https://docs.google.com/presentation/d/e/2pacx-1vqn8vnz9xai5vkltpqoemguvhvsydsaphokyzn5peoi2bwzayadla-_6if1gz1dn2ijv9i1x5oubtmg/pub?start=false&loop=false&delayms=3000,166,docs.google.com,15,0,com,9.540761837,0.636363636,0.5229071,0.043347251,3,1,0,0,0,125,0.753,17,0.102,3,1,0,12,0.096,1,3,2326,1,docsgooglepresentationde2pacx-1vqn8vnz9xai5vkltpqoemguvhvsydsaphokyzn5peoi2bwzayadla-_6if1gz1dn2ijv9i1x5oubtmgpub?start=false&loop=false&delayms=300,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0
392780.txt,https://www.pskgu.ru,19,www.pskgu.ru,12,0,ru,100,1,0.0180132,0.036462368,2,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,1194,374,1,pskgu,100,100,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,7,13,25,103,13,80,1
823152.txt,https://www.oit.gatech.edu,25,www.oit.gatech.edu,18,0,edu,100,0.7,0.0115013,0.06285791,3,2,0,0,0,11,0.44,0,0,0,0,0,2,0.08,1,2131,10418,1,oitgatech,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,5,56,14,97,0,35,1
224856.txt,https://www.ispr.gov.pk,22,www.ispr.gov.pk,15,0,pk,100,0.625,0.0003682,0.046559455,2,2,0,0,0,8,0.364,0,0,0,0,0,2,0.091,1,4303,444,1,isrgov,0,0,1,0,1,0,0,1,0,15,0,1,1,1,0,0,1,0,1,265,21,11,70,9,123,1
433290.txt,https://www.emlab.com,20,www.emlab.com,13,0,com,100,1,0.5229071,0.067667213,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,709,1639,1,emlab,100,100,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,29,1,8,125,2,21,1
mw210143.txt,http://www.dotactive.com.au,26,www.dotactive.com.au,20,0,au,75.70165321,0.769230769,0.0100856,0.067629353,2,2,0,0,0,13,0.5,0,0,0,0,0,2,0.077,0,15,105,1,dotctivecom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85430.txt,https://www.ifaxapp.com,22,www.ifaxapp.com,15,0,com,100,1,0.5229071,0.052208205,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,4525,9686,1,ifaxapp,100,100,0,1,0,1,1,1,1,4,0,1,1,1,0,0,1,1,1,58,35,72,180,8,185,1
mw32622.txt,http://www.magic-store.online,28,www.magic-store.online,22,0,online,76.62437524,0.545454545,0.0008457,0.066398494,6,1,0,0,0,15,0.536,0,0,0,0,0,2,0.071,0,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245592.txt,https://www.tellotalk.com,24,www.tellotalk.com,17,0,com,100,1,0.5229071,0.063943316,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,857,502,1,tellotalk,100,100,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,40,9,11,0,12,20,1
125396.txt,https://www.britmovie.co.uk,26,www.britmovie.co.uk,19,0,uk,100,0.833333333,0.028555,0.061513128,2,2,0,0,0,12,0.462,0,0,0,0,0,2,0.077,1,6012,781,1,britmovieco,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,30,4,5,186,11,190,1
mw143353.txt,http://www.palladium.tdmcdev.co.za,34,www.palladium.tdmcdev.co.za,27,0,za,57.84499055,0.5,0.0018398,0.053638473,2,3,0,0,0,20,0.588,0,0,0,0,0,3,0.088,0,4,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591763.txt,https://www.bgwconstructionllc.com,33,www.bgwconstructionllc.com,26,0,com,100,1,0.5229071,0.059212922,3,1,0,0,0,20,0.606,0,0,0,0,0,1,0.03,1,1855,14010,1,bgwnstructionllc,0,0,1,1,1,0,0,1,0,3,1,1,0,1,0,0,0,0,1,28,30,48,97,1,107,1
8130302.txt,https://wvstateu0-my.sharepoint.com/:b:/g/personal/mattie_best_wvstateu_edu/ettsj6gjacndkjs2drmv7oqbo_el_e6tl0jv0l44wzw-_g?e=4%3anjexjy&amp;at=9,144,wvstateu0-my.sharepoint.com,27,0,com,14.12678693,0.52173913,0.5229071,0.043407039,3,1,0,0,0,101,0.701,12,0.083,2,1,1,19,0.16,1,5,311,1,wvstateu0-mysharepoint:b:gpersonalmattie_best_wvstateu_eduettsj6gjacndkjs2drmv7oqbo_el_e6tl0jv0l44wzw-_g?e=4%3anjexjy&amp;at=9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
65445.txt,https://www.europeanpharmaceuticalreview.com,43,www.europeanpharmaceuticalreview.com,36,0,com,100,1,0.5229071,0.062880432,3,1,0,0,0,30,0.698,0,0,0,0,0,1,0.023,1,652,17207,1,europeanpharmaceuticalreview,100,100,1,1,1,0,0,0,1,5,0,1,0,1,0,0,0,0,1,37,6,38,76,0,76,1
8095040.txt,https://facialnubank.com/,25,facialnubank.com,16,0,com,65.70549789,1,0.5229071,0.05740072,3,0,0,0,0,15,0.6,0,0,0,0,0,2,0.08,1,95,394,1,facialnubank,100,100,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,1,0
8077025.txt,https://ssbenefit.s3.us-west-2.amazonaws.com/customindex.html,61,ssbenefit.s3.us-west-2.amazonaws.com,36,0,com,51.2888467,0.34375,0.5229071,0.054288379,3,3,0,0,0,43,0.705,2,0.033,0,0,0,8,0.131,1,241,103353,1,ssbenefits3us-west-2amazonawscustomindexhtml,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,6,1,0,0,4,0
742272.txt,https://www.celebsmoviejackets.com,33,www.celebsmoviejackets.com,26,0,com,100,1,0.5229071,0.062624014,3,1,0,0,0,20,0.606,0,0,0,0,0,1,0.03,1,1668,8044,1,celebsmoviejackets,100,100,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,63,23,35,119,0,126,1
662113.txt,https://www.swirlyworld.com,26,www.swirlyworld.com,19,0,com,100,1,0.5229071,0.051686501,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,3373,35941,1,swirlyworld,100,100,0,1,1,1,0,1,0,19,0,0,1,1,1,1,1,0,1,279,6,24,293,2,10,1
736154.txt,https://www.reyneraea.com,24,www.reyneraea.com,17,0,com,100,1,0.5229071,0.072929506,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,3625,4371,1,reyneraea,100,100,1,0,0,1,0,0,0,17,0,1,1,0,0,0,1,0,1,26,4,11,245,0,282,1
8097365.txt,https://attverification-25.wixsite.com/my-site,46,attverification-25.wixsite.com,30,0,com,48.06449322,0.692307692,0.5229071,0.056001892,3,1,0,0,0,31,0.674,2,0.043,0,0,0,5,0.109,1,64,151,1,attverification-25wixsitemy-site,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,1,0
731147.txt,https://www.thefoodcoach.com.au,30,www.thefoodcoach.com.au,23,0,au,100,0.8125,0.0100856,0.068121489,2,2,0,0,0,16,0.533,0,0,0,0,0,2,0.067,1,876,441,1,thefoodcochcom,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,56,6,11,24,6,31,1
474177.txt,https://www.kvmswitchtech.com,28,www.kvmswitchtech.com,21,0,com,100,1,0.5229071,0.052438719,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,5107,7530,1,kvmswitchtech,100,100,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,138,9,13,499,5,489,1
8036521.txt,https://confiming.wixsite.com/yasdtyt56,38,confiming.wixsite.com,21,0,com,49.21956296,0.588235294,0.5229071,0.052043747,3,1,0,0,0,26,0.684,1,0.026,0,0,0,3,0.079,1,64,151,1,confimingwixsiteyasdtyt5,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,1,0
236556.txt,https://www.a2pt.family,22,www.a2pt.family,15,0,family,100,0.75,1.63E-05,0.047534555,6,1,0,0,0,8,0.364,1,0.045,0,0,0,1,0.045,1,263,432,1,a2pt,100,100,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,15,4,7,10,0,4,1
8133119.txt,https://laplantisserie.es/mtbankx1/login.php?online_id=cd24aa678ae917e4d768c6e8f&country=&iso=,94,laplantisserie.es,17,0,es,14.2170667,1,0.0064109,0.046710508,2,0,0,0,0,60,0.638,15,0.16,3,1,0,7,0.117,1,216,961,1,laplantisseriemtbankx1loginphp?online_id=cd24aa678ae917e4d768c6e8f&country=&iso=,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,3,3,0,13,0
mw14380.txt,http://www.browserextensions.info,32,www.browserextensions.info,26,0,info,78.4405318,1,0.0075051,0.058544514,4,1,0,0,0,20,0.625,0,0,0,0,0,1,0.031,0,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8104969.txt,https://maildinshaakckjnw371.web.app/,37,maildinshaakckjnw371.web.app,28,0,app,36.68191414,0.875,0.001502,0.041559099,3,1,0,0,0,23,0.622,3,0.081,0,0,0,3,0.081,1,108,8125,1,maildinshaakckjnw371web,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
8019952.txt,https://s.smcbarmsacszu.icu/,27,s.smcbarmsacszu.icu,19,0,icu,43.10249307,0.933333333,3.98E-05,0.05554379,3,1,0,0,0,17,0.63,0,0,0,0,0,2,0.074,1,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75445.txt,https://www.tejo.org,19,www.tejo.org,12,0,org,100,1,0.0799628,0.069525198,3,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,752,1746,1,tejo,100,100,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,40,11,22,130,1,140,1
773671.txt,https://www.bhmdiocese.org,25,www.bhmdiocese.org,18,0,org,100,1,0.0799628,0.064681625,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,12194,404,1,bhmdiocese,100,100,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,19,6,14,206,0,40,1
8100380.txt,https://www.audinewsletter.com.mx/index2.html,45,www.audinewsletter.com.mx,25,0,mx,43.43974504,0.833333333,0.0017218,0.053336286,2,2,0,0,0,28,0.622,1,0.022,0,0,0,4,0.089,1,2,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221540.txt,https://www.olcalsace.org,24,www.olcalsace.org,17,0,org,100,1,0.0799628,0.073315647,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,678,8205,1,olcalsace,100,100,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,13,20,24,105,0,20,1
140498.txt,https://www.thefreecountry.com,29,www.thefreecountry.com,22,0,com,100,1,0.5229071,0.062185097,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,914,284,1,thefreeuntry,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,5,4,1,111,0,225,1
521839.txt,https://www.markus-gattol.name,29,www.markus-gattol.name,22,0,name,100,0.538461538,0.0002949,0.058317349,4,1,0,0,0,15,0.517,0,0,0,0,0,2,0.069,1,580,803,1,markus-gattol,100,100,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,1,2,31,0,29,1
681814.txt,https://www.jazzkaar.ee,22,www.jazzkaar.ee,15,0,ee,100,1,0.0005336,0.047521264,2,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,1215,12097,1,jazzkaar,100,100,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,172,15,29,74,1,134,1
633125.txt,https://www.kspoolsandpatios.com,31,www.kspoolsandpatios.com,24,0,com,100,1,0.5229071,0.062615651,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,1200,9381,1,kspoolsandpatios,100,100,0,1,1,0,0,1,0,2,0,1,1,1,0,0,0,0,0,15,19,36,81,0,73,1
mw25963.txt,http://www.icamclynaezzibmkrurm.com,34,www.icamclynaezzibmkrurm.com,28,0,com,38.68935098,1,0.5229071,0.054720547,3,1,0,0,0,22,0.647,0,0,0,0,0,1,0.029,0,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721212.txt,https://www.ghfs.se,18,www.ghfs.se,11,0,se,100,1,0.0040185,0.035614558,2,1,0,0,0,5,0.278,0,0,0,0,0,1,0.056,1,1540,9381,1,ghf,75,75,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,15,67,48,138,5,143,1
oph10344.txt,http://mail.deliverylifesupport.com/public/qve9j4umqmrg1sgnaycffec2kqv2oogr,75,mail.deliverylifesupport.com,28,0,com,22.33401033,0.833333333,0.5229071,0.045345422,3,1,0,0,0,59,0.787,5,0.067,0,0,0,4,0.053,0,13,123,1,maildeliverylifesupportpublicqve9j4umqmrg1sgnaycffec2kqv2oogr,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
mw10848.txt,http://www.meuip.net.br,22,www.meuip.net.br,16,0,br,75.96153846,0.666666667,0.0094423,0.055148803,2,2,0,0,0,9,0.409,0,0,0,0,0,2,0.091,0,3,101,1,meuipnet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
720925.txt,https://www.coffeyville.com,26,www.coffeyville.com,19,0,com,100,1,0.5229071,0.056348756,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,2373,962,1,ffeyville,81.81818182,81.81818182,1,0,1,0,0,1,1,4,0,0,0,1,0,0,1,0,1,1,14,17,63,0,15,1
877716.txt,https://www.ameradio.com,23,www.ameradio.com,16,0,com,100,1,0.5229071,0.074742302,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,475,2295,1,ameradio,100,100,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,29,3,5,86,0,55,1
8008649.txt,https://my-business-currently.square.site/,41,my-business-currently.square.site,33,0,site,52.19970341,0.357142857,0.0017656,0.0544949,4,1,0,0,0,29,0.707,0,0,0,0,0,4,0.098,1,68,80,1,my-business-currentlysquare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
oph07203.txt,https://www.qrfy.com/wzpyqjlz04,31,www.qrfy.com,12,0,com,38.94736842,1,0.5229071,0.02592747,3,1,0,0,0,15,0.484,2,0.065,0,0,0,2,0.065,1,2,48,0,0,0,7.142857143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687968.txt,https://www.deercollisions.co.uk,31,www.deercollisions.co.uk,24,0,uk,100,0.882352941,0.028555,0.06688906,2,2,0,0,0,17,0.548,0,0,0,0,0,2,0.065,1,200,453,1,deercollisionsco,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33,0,1,12,1,2,1
oph02201.txt,http://www.bismarcktransportationservice.com/,44,www.bismarcktransportationservice.com,37,0,com,51.56462585,1,0.5229071,0.0635244,3,1,0,0,0,32,0.727,0,0,0,0,0,1,0.023,0,2,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517494.txt,https://www.dcpas.osd.mil,24,www.dcpas.osd.mil,17,0,mil,100,0.666666667,0.0002984,0.057821548,3,2,0,0,0,10,0.417,0,0,0,0,0,2,0.083,1,2858,1407,1,dcpasosd,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,22,5,8,186,8,18,1
489777.txt,https://www.snacks.com,21,www.snacks.com,14,0,com,100,1,0.5229071,0.064292286,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,111,2890,1,snacks,100,100,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,3,2,7,2,0,2,1
8134979.txt,https://business-confirm-appeal-34ce7.firebaseapp.com/,54,business-confirm-appeal-34ce7.firebaseapp.com,45,0,com,39.37305421,0.341463415,0.5229071,0.05561586,3,1,0,0,0,37,0.685,3,0.056,0,0,0,6,0.111,1,108,8125,1,business-confirm-appeal-34ce7firebaseapp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
mw52558.txt,http://www.compuinter.com,24,www.compuinter.com,18,0,com,79.18367347,1,0.5229071,0.066376347,3,1,0,0,0,12,0.5,0,0,0,0,0,1,0.042,0,2,507088,1,mpuinter,80,80,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
233595.txt,https://www.gtecsecurity.co.uk,29,www.gtecsecurity.co.uk,22,0,uk,100,0.866666667,0.028555,0.059773468,2,2,0,0,0,15,0.517,0,0,0,0,0,2,0.069,1,1005,265,1,gtecsecrityco,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,53,9,24,122,1,129,1
636992.txt,https://www.tottentileworks.com,30,www.tottentileworks.com,23,0,com,100,1,0.5229071,0.063976157,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,121,255,1,tottentileworks,100,100,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,16,5,5,15,1,6,1
8034240.txt,https://myswiss-com.holy.jp/login/index/,39,myswiss-com.holy.jp,19,0,jp,32.98647242,0.5,0.0230451,0.050196397,2,1,0,0,0,26,0.667,0,0,0,0,0,5,0.128,1,15,155,1,myswiss-comholyloginindex,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
