FILENAME,URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
732824.txt,https://www.thailandcaves.shepton.org.uk,39,www.thailandcaves.shepton.org.uk,32,0,uk,100,0.56,0.028555,0.05749175,2,3,0,0,0,24,0.615,0,0,0,0,0,3,0.077,1,276,3120,1,thailandcavessheptonorg,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,23,10,22,0,10,1
230931.txt,https://www.drogenhilfeschwaben.de,33,www.drogenhilfeschwaben.de,26,0,de,100,1,0.0326503,0.052451435,2,1,0,0,0,20,0.606,0,0,0,0,0,1,0.03,1,1505,633,1,rogenhilfeschwaben,94.73684211,94.73684211,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,46,6,10,77,0,12,1
107535.txt,https://www.msesupplies.com,26,www.msesupplies.com,19,0,com,100,1,0.5229071,0.059292618,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,1806,44075,1,msesupplies,100,100,1,0,1,0,0,1,0,23,0,1,1,1,1,1,1,0,1,26,6,36,101,0,43,1
900621.txt,https://www.seyhost.com,22,www.seyhost.com,15,0,com,100,1,0.5229071,0.063425569,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,523,323,1,seyhost,100,100,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,14,5,6,11,2,16,1
mw73376.txt,http://www.social-sound.net,26,www.social-sound.net,20,0,net,75.22222222,0.583333333,0.0384199,0.064861538,3,1,0,0,0,13,0.5,0,0,0,0,0,2,0.077,0,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52647.txt,https://www.webmin.com,21,www.webmin.com,14,0,com,100,1,0.5229071,0.060125677,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,553,333,1,webmin,100,100,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,2,2,0,0,12,1
1725.txt,https://www.rtve.es,18,www.rtve.es,11,0,es,100,1,0.0064109,0.061433613,2,1,0,0,0,5,0.278,0,0,0,0,0,1,0.056,1,41060,11568,1,rtv,75,75,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,326,5,29,914,1,1069,1
467505.txt,https://www.addendio.com,23,www.addendio.com,16,0,com,100,1,0.5229071,0.065994931,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,2738,6002,1,addendio,100,100,0,1,1,0,0,1,0,9,0,0,0,1,0,0,0,0,0,90,3,3,1,0,525,1
mw50211.txt,http://www.gracasadeuspai.top,28,www.gracasadeuspai.top,22,0,top,54.24836601,1,0.0002752,0.062357667,3,1,0,0,0,16,0.571,0,0,0,0,0,1,0.036,0,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oph13670.txt,http://duhsabfuar.duckdns.org/,30,duhsabfuar.duckdns.org,22,0,org,47.10144928,0.611111111,0.0799628,0.046145877,3,1,0,0,0,20,0.667,0,0,0,0,0,3,0.1,0,103,87,1,duhsabfuarduckdns,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,1,0,0,0,0,0
832456.txt,https://www.livesnooker.com,26,www.livesnooker.com,19,0,com,100,1,0.5229071,0.06672385,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,971,22331,1,livesnooker,100,100,1,1,1,0,0,1,0,5,0,1,0,1,0,0,1,0,1,48,7,17,193,1,203,1
257243.txt,https://www.kinvertandoori.uk,28,www.kinvertandoori.uk,21,0,uk,100,1,0.028555,0.059047002,2,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,749,306,1,kinvertandoori,100,100,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,23,10,5,0,1,63,1
8028111.txt,http://4dc03880-37a7-44d4-bd2d-2f51ccdf8595.id.repl.co,53,4dc03880-37a7-44d4-bd2d-2f51ccdf8595.id.repl.co,47,0,co,30.80549771,0.227272727,0.0059772,0.023369134,2,2,0,0,0,19,0.358,20,0.377,0,0,0,7,0.132,0,198,869,1,4d03880-37a7-44d4-bd2d-2f51df8595idrepl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
165220.txt,https://www.chncpa.org,21,www.chncpa.org,14,0,org,100,1,0.0799628,0.062253145,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,2177,805,1,chncpa,100,100,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,176,8,20,115,2,143,1
450654.txt,https://www.alexandriaarchive.org,32,www.alexandriaarchive.org,25,0,org,100,1,0.0799628,0.061171602,3,1,0,0,0,19,0.594,0,0,0,0,0,1,0.031,1,997,9381,1,alexandriaarchive,100,100,0,1,1,0,0,0,3,0,1,0,1,1,0,0,0,0,0,17,10,19,3,0,120,1
164383.txt,https://www.warplane.com,23,www.warplane.com,16,0,com,100,1,0.5229071,0.062618618,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,802,390,1,warplane,100,100,1,1,1,0,0,1,0,2,0,1,0,1,0,0,0,0,1,32,3,13,105,0,114,1
mw142548.txt,http://www.icilimoges.com,25,www.icilimoges.com,18,0,com,73.22222222,1,0.5229071,0.067690306,3,1,0,0,0,13,0.52,0,0,0,0,0,1,0.04,0,9,77,1,icilimoges,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
540447.txt,https://www.transamtrail.com,27,www.transamtrail.com,20,0,com,100,1,0.5229071,0.066796301,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,541,8268,1,transamtrail,100,100,0,1,1,0,0,0,0,2,0,1,1,1,0,0,1,0,1,18,13,34,35,2,39,1
575016.txt,https://www.trpubonline.com,26,www.trpubonline.com,19,0,com,100,1,0.5229071,0.06040164,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,464,754,1,trpubonline,100,100,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,38,8,4,0,0,5,1
904671.txt,https://www.949theoutlaw.com,27,www.949theoutlaw.com,20,0,com,100,1,0.5229071,0.047904004,3,1,0,0,0,11,0.407,3,0.111,0,0,0,1,0.037,1,1303,9381,1,949theoutlaw,100,100,0,1,1,1,1,1,1,2,0,1,1,1,0,1,1,0,1,29,27,49,73,0,112,1
81272.txt,https://www.ase.org,18,www.ase.org,11,0,org,100,1,0.0799628,0.078233192,3,1,0,0,0,5,0.278,0,0,0,0,0,1,0.056,1,529,8059,1,ase,100,100,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,9,44,44,39,0,29,1
546719.txt,https://www.goodsjapan.com,25,www.goodsjapan.com,18,0,com,100,1,0.5229071,0.062103954,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,12902,44458,1,goodsjapan,100,100,1,1,1,1,0,1,0,5,0,1,1,1,0,1,1,0,1,278,10,14,739,2,296,1
mw76288.txt,http://www.educaterealestatepodcast.com,38,www.educaterealestatepodcast.com,32,0,com,62.90417402,1,0.5229071,0.067330602,3,1,0,0,0,26,0.684,0,0,0,0,0,1,0.026,0,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8124485.txt,http://benefitpe.com/ibkc/,26,benefitpe.com,13,0,com,63.09291748,1,0.5229071,0.057428866,3,0,0,0,0,16,0.615,0,0,0,0,0,3,0.115,0,30,94,1,benefitpeibkc,0,100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814005.txt,https://www.feefreeticket.com,28,www.feefreeticket.com,21,0,com,100,1,0.5229071,0.065115141,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,1189,1297,1,feefreeticket,100,100,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,20,1,13,349,9,7,1
473254.txt,https://www.theryandavid.com,27,www.theryandavid.com,20,0,com,100,1,0.5229071,0.055315877,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,940,1500,1,theryandavid,100,100,0,0,1,0,0,1,0,3,0,1,1,1,0,0,1,0,0,4,6,14,42,0,5,1
244518.txt,https://www.cleo-app.de,22,www.cleo-app.de,15,0,de,100,0.625,0.0326503,0.058652288,2,1,0,0,0,8,0.364,0,0,0,0,0,2,0.091,1,468,693,1,cleo-app,100,100,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,17,3,16,31,3,12,1
7614840.txt,http://www.viseoscai.vscsaeeicso.uqmzwu.top/uwbrvz8quj/page1.php,63,www.viseoscai.vscsaeeicso.uqmzwu.top,36,0,top,21.54320643,0.428571429,0.0002752,0.046270552,3,3,0,0,0,44,0.698,2,0.032,0,0,0,6,0.095,0,2,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw37559.txt,http://www.redforlinux.com,25,www.redforlinux.com,19,0,com,76.77816225,1,0.5229071,0.056577468,3,1,0,0,0,13,0.52,0,0,0,0,0,1,0.04,0,14,221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
442410.txt,https://www.mountainstudies.org,30,www.mountainstudies.org,23,0,org,100,1,0.0799628,0.062151506,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,2090,15242,1,mountainstudies,100,100,1,0,1,0,0,1,0,2,0,1,0,1,0,0,1,0,0,16,2,16,104,1,36,1
398324.txt,https://www.banditwines.com,26,www.banditwines.com,19,0,com,100,1,0.5229071,0.058651827,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,1261,9381,1,banditwines,100,100,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,44,7,17,48,17,41,1
8139090.txt,https://fitbizcpa.org/ab,24,fitbizcpa.org,13,0,org,51.01102941,1,0.0799628,0.050031627,3,0,0,0,0,14,0.583,0,0,0,0,0,2,0.083,1,9,75,1,fitbizcpaab,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
508319.txt,https://www.hobinarc.com,23,www.hobinarc.com,16,0,com,100,1,0.5229071,0.066152585,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,1113,9518,1,hobinarc,100,100,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,55,5,4,106,0,124,1
837215.txt,https://www.jivopis.org,22,www.jivopis.org,15,0,org,100,1,0.0799628,0.054511535,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,1814,772,1,jivopis,100,100,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,24,0,4,19,0,7,1
1156.txt,https://www.speedtest.net,24,www.speedtest.net,17,0,net,100,1,0.0384199,0.062927245,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,938,9547,1,speedtest,100,100,1,0,1,0,0,1,0,3,0,1,0,0,0,0,1,0,1,5,2,11,88,3,62,1
225584.txt,https://www.minnesotaenergyresources.com,39,www.minnesotaenergyresources.com,32,0,com,100,1,0.5229071,0.067755829,3,1,0,0,0,26,0.667,0,0,0,0,0,1,0.026,1,559,1053,1,minnesotaenergyresources,100,100,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,34,5,9,134,6,117,1
861074.txt,https://www.ericvanrompuy.be,27,www.ericvanrompuy.be,20,0,be,100,1,0.0033189,0.054083309,2,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,586,5681,1,ericvanrompuy,100,100,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,6,10,20,139,0,150,1
7972369.txt,http://www.olb1lmcu.dns2.us/,27,www.olb1lmcu.dns2.us,20,0,us,44.07169118,0.461538462,0.0045585,0.043753773,2,2,0,0,0,12,0.444,2,0.074,0,0,0,2,0.074,0,128,962,1,olb1lmcudns2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,5,1,0,0,0,0,0
692684.txt,https://www.universalballetcompetition.com,41,www.universalballetcompetition.com,34,0,com,100,1,0.5229071,0.062615453,3,1,0,0,0,28,0.683,0,0,0,0,0,1,0.024,1,782,9381,1,universalballetmpetition,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,30,29,21,57,1,66,1
772440.txt,https://www.adiga.com,20,www.adiga.com,13,0,com,100,1,0.5229071,0.065703306,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,509,232,1,adiga,100,100,1,0,1,0,0,1,0,2,1,1,0,0,0,0,0,0,1,54,11,16,6,2,6,1
854606.txt,https://www.tormentafc.com,25,www.tormentafc.com,18,0,com,100,1,0.5229071,0.068978763,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,1459,9974,1,tormentafc,100,100,0,1,1,0,0,1,1,3,1,1,1,1,0,0,0,0,1,235,3,27,127,3,381,1
mw145097.txt,http://www.justplay.asia,24,www.justplay.asia,17,0,asia,79.45900254,1,0.0002355,0.049422894,4,1,0,0,0,12,0.5,0,0,0,0,0,1,0.042,0,15,155,1,justplay,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509712.txt,https://www.thelogantheatre.com,30,www.thelogantheatre.com,23,0,com,100,1,0.5229071,0.065464898,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,958,300,1,thelogantheatre,100,100,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,25,8,14,83,6,73,1
381161.txt,https://www.theclubmap.com,25,www.theclubmap.com,18,0,com,100,1,0.5229071,0.056851015,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,2569,9458,1,theclubmap,100,100,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,76,11,23,292,11,288,1
55069.txt,https://www.zakon.org,20,www.zakon.org,13,0,org,100,1,0.0799628,0.060979611,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,374,383,1,zakon,100,100,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,19,2,2,0,1,10,1
78846.txt,https://www.nycbar.org,21,www.nycbar.org,14,0,org,100,1,0.0799628,0.059359743,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,338,833,1,nycbar,100,100,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,14,1,9,33,0,12,1
577026.txt,https://www.greendesigngallery.com,33,www.greendesigngallery.com,26,0,com,100,1,0.5229071,0.059368325,3,1,0,0,0,20,0.606,0,0,0,0,0,1,0.03,1,13216,9458,1,greendesigngallery,100,100,1,0,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,199,3,28,205,113,27,1
8057518.txt,https://file-share-from-christopher-open-view.web.app/,54,file-share-from-christopher-open-view.web.app,45,0,app,27.44820183,0.292682927,0.001502,0.055350448,3,1,0,0,0,38,0.704,0,0,0,0,0,8,0.148,1,44,117,1,file-share-from-christopher-open-viewweb,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
164773.txt,https://www.wemu.org,19,www.wemu.org,12,0,org,100,1,0.0799628,0.059749568,3,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,5503,9116,1,wemu,100,100,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,152,1,7,233,0,269,1
8047447.txt,https://dev-bisa13.pantheonsite.io/,35,dev-bisa13.pantheonsite.io,26,0,io,76.48476879,0.652173913,0.0129268,0.055600351,2,1,0,0,0,21,0.6,2,0.057,0,0,0,4,0.114,1,141,161,1,dev-bisa13pantheonsite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0
8058426.txt,https://rgserrasgerger.weeblysite.com/,38,rgserrasgerger.weeblysite.com,29,0,com,46.56630824,0.6,0.5229071,0.060232708,3,1,0,0,0,27,0.711,0,0,0,0,0,3,0.079,1,68,80,1,rgserrasgergerweeblysite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
796864.txt,https://www.antykwariat.waw.pl,29,www.antykwariat.waw.pl,22,0,pl,100,0.8,0.0069695,0.047086453,2,2,0,0,0,15,0.517,0,0,0,0,0,2,0.069,1,646,10311,1,antykwariatwaw,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,4,4,10,61,0,8,1
706321.txt,https://www.westerngreyhound.com,31,www.westerngreyhound.com,24,0,com,100,1,0.5229071,0.057488685,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,393,9381,1,westerngreyhound,100,100,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,9,8,11,61,0,63,1
mw144685.txt,http://www.tonysommers.net,25,www.tonysommers.net,19,0,net,69.11111111,1,0.0384199,0.06649262,3,1,0,0,0,13,0.52,0,0,0,0,0,1,0.04,0,16,61,1,tonysommers,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515310.txt,https://www.epsglobal.com,24,www.epsglobal.com,17,0,com,100,1,0.5229071,0.060548994,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,2377,38597,1,epsglobal,100,100,1,0,1,0,0,1,0,6,0,1,1,1,0,0,1,0,1,27,3,18,155,0,12,1
490063.txt,https://www.radiovest.de,23,www.radiovest.de,16,0,de,100,1,0.0326503,0.058071739,2,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,981,2343,1,raiovest,0,0,1,0,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,37,1,7,47,2,35,1
753504.txt,https://www.sthelenaparish.la.gov,32,www.sthelenaparish.la.gov,25,0,gov,100,0.882352941,0.0033282,0.058994621,3,2,0,0,0,18,0.562,0,0,0,0,0,2,0.062,1,1566,6815,1,sthelenaparishla,0,0,1,0,1,1,0,1,2,5,0,1,0,1,0,0,0,0,0,14,13,38,40,0,15,1
496.txt,https://www.semrush.com,22,www.semrush.com,15,0,com,100,1,0.5229071,0.061723091,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,4066,4912,1,semrush,100,100,1,0,1,0,0,1,0,2,0,1,1,1,1,0,0,0,1,76,9,28,105,0,63,1
447561.txt,https://www.vytex.com,20,www.vytex.com,13,0,com,100,1,0.5229071,0.049710644,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,856,8047,1,vytex,100,100,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,22,7,14,66,2,68,1
62628.txt,https://www.gorillatough.com,27,www.gorillatough.com,20,0,com,100,1,0.5229071,0.059991884,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,1520,3634,1,gorillatough,100,100,1,1,1,0,0,1,0,3,0,1,1,0,0,0,0,0,1,17,6,29,152,4,108,1
562489.txt,https://www.drinkdivino.com,26,www.drinkdivino.com,19,0,com,100,1,0.5229071,0.056297498,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,523,1447,1,drinkdivino,100,100,1,1,1,0,0,1,0,3,0,1,1,1,0,0,0,0,1,19,3,9,87,0,90,1
8119472.txt,http://allegroloaklnie.04151511.xyz/,36,allegroloaklnie.04151511.xyz,28,0,xyz,55.02287122,1,0.0017496,0.037726603,3,1,0,0,0,18,0.5,8,0.222,0,0,0,3,0.083,0,124,111,0,0,4.166666667,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oph04903.txt,http://3dmdd.com.au/sy3sisisolanow,34,3dmdd.com.au,12,0,au,34.68547913,0.666666667,0.0100856,0.052705705,2,1,0,0,0,22,0.647,2,0.059,0,0,0,3,0.088,0,11,85,1,3dmddcomsy3sisisolanow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
m2w00058.txt,http://www.orxmzrk.cn,20,www.orxmzrk.cn,14,0,cn,56.19834711,1,0.0033218,0.048212684,2,1,0,0,0,8,0.4,0,0,0,0,0,1,0.05,0,8,41,1,orxmzrk,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw27705.txt,http://www.numeronez.com,23,www.numeronez.com,17,0,com,78.78275571,1,0.5229071,0.066584411,3,1,0,0,0,11,0.478,0,0,0,0,0,1,0.043,0,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491991.txt,https://www.austintxstorage.com,30,www.austintxstorage.com,23,0,com,100,1,0.5229071,0.061959905,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,1251,8973,1,austintxstorage,100,100,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,19,16,120,50,1,39,1
7996980.txt,http://mingovplnmfs.doabaldepolcell.ml/,38,mingovplnmfs.doabaldepolcell.ml,31,0,ml,32.66129032,0.571428571,0.0001306,0.054672753,2,1,0,0,0,29,0.763,0,0,0,0,0,2,0.053,0,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oph01263.txt,http://insideoutconstructionva.com/,35,insideoutconstructionva.com,27,0,com,63.64883402,1,0.5229071,0.06410184,3,0,0,0,0,26,0.743,0,0,0,0,0,2,0.057,0,9,111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867313.txt,https://www.collegebowl.com,26,www.collegebowl.com,19,0,com,100,1,0.5229071,0.063265561,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,205,752,1,llegebowl,81.81818182,81.81818182,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,9,9,17,8,7,1
151529.txt,https://www.webtrekk.com,23,www.webtrekk.com,16,0,com,100,1,0.5229071,0.053709476,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,198,524,1,webtrekk,100,100,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,3,1,14,0,9,1
888580.txt,https://www.tinytoones.org,25,www.tinytoones.org,18,0,org,100,1,0.0799628,0.068043309,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,1717,1975,1,tinytoones,100,100,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,19,10,22,96,4,105,1
