FILENAME,URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
mw168883.txt,http://www.huitong-trading.com,29,www.huitong-trading.com,23,0,com,78.55955679,0.533333333,0.5229071,0.057210988,3,1,0,0,0,16,0.552,0,0,0,0,0,2,0.069,0,9,42,1,huitong-trading,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229910.txt,https://www.bancosol.com.bo,26,www.bancosol.com.bo,19,0,bo,100,0.75,8.21E-05,0.066476064,2,2,0,0,0,12,0.462,0,0,0,0,0,2,0.077,1,5880,8047,1,ancosolcom,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,111,51,26,256,1,292,1
8123319.txt,https://ipfs.jpu.jp/ipfs/bafybeia7vz4upvstchv7pzkt3wfpjboly4w7fcut4dngtes37aefawbvam,84,ipfs.jpu.jp,11,0,jp,12.08808505,0.625,0.0230451,0.033410709,2,1,0,0,0,63,0.75,9,0.107,0,0,0,4,0.048,1,66,180,1,ipfsuipfsbafybeia7vz4upvstchv7pzkt3wfpjboly4w7fcut4dngtes37aefawbvam,0,100,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,1,0
17762.txt,https://www.aauw.org,19,www.aauw.org,12,0,org,100,1,0.0799628,0.061712111,3,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,1486,9381,1,aauw,100,100,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,30,3,13,123,0,138,1
mw212958.txt,http://www.mbhbeautyacademy.com,31,www.mbhbeautyacademy.com,24,0,com,65.8008658,1,0.5229071,0.056341403,3,1,0,0,0,19,0.613,0,0,0,0,0,1,0.032,0,15,155,1,mbhbeautyacademy,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585330.txt,https://www.paradisepool.com,27,www.paradisepool.com,20,0,com,100,1,0.5229071,0.06689297,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,377,2287,1,paradisepool,100,100,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,53,4,4,0,2,20,1
711701.txt,https://www.mccnh.edu,20,www.mccnh.edu,13,0,edu,100,1,0.0115013,0.058352745,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,670,2852,1,mccnh,100,100,1,0,1,0,0,1,0,2,0,1,1,0,0,0,1,0,1,25,12,19,60,1,32,1
8047334.txt,https://szaftyui81y.firebaseapp.com/,36,szaftyui81y.firebaseapp.com,27,0,com,65.82402508,0.608695652,0.5229071,0.047387372,3,1,0,0,0,23,0.639,2,0.056,0,0,0,3,0.083,1,108,8125,1,szaftyui81yfirebaseapp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
mw61815.txt,http://www.heehorse.com,22,www.heehorse.com,16,0,com,82.47863248,1,0.5229071,0.071161089,3,1,0,0,0,10,0.455,0,0,0,0,0,1,0.045,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8112921.txt,https://unequaledcleversuperuser.asistente-de-s4.repl.co/,57,unequaledcleversuperuser.asistente-de-s4.repl.co,48,0,co,27.34729308,0.577777778,0.0059772,0.058168926,2,2,0,0,0,42,0.737,1,0.018,0,0,0,6,0.105,1,314,871,1,unequaledcleversuperuserasistente-de-s4repl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
7979135.txt,https://forms.gle/plxwjuged1jr9oix8,34,forms.gle,9,0,gle,43.45825115,1,5.00E-07,0.040217334,3,0,0,0,0,22,0.647,2,0.059,0,0,0,2,0.059,1,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8062912.txt,https://ageckocan.com.au/ryj/ned/app/login.php,46,ageckocan.com.au,16,0,au,28.48783695,0.769230769,0.0100856,0.05519059,2,1,0,0,0,31,0.674,0,0,0,0,0,7,0.152,1,11,85,1,ageckocancomryjnedapploginphp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684321.txt,https://www.rdasia.com,21,www.rdasia.com,14,0,com,100,1,0.5229071,0.068673885,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,997,9381,1,rdasia,100,100,0,1,1,0,0,0,0,2,0,1,1,1,0,0,0,0,1,21,23,31,104,1,126,1
476682.txt,https://www.filmcapacitors.com,29,www.filmcapacitors.com,22,0,com,100,1,0.5229071,0.064370122,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,969,672,1,filmcapacitors,100,100,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,15,7,9,79,21,13,1
oph01195.txt,http://k1d3wh.webwave.dev/,26,k1d3wh.webwave.dev,18,0,dev,43.79467186,0.642857143,0.0009613,0.033183424,3,1,0,0,0,14,0.538,2,0.077,0,0,0,3,0.115,0,9,77,1,k1d3whwebwave,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
mw53179.txt,http://www.droptop.com,21,www.droptop.com,15,0,com,83.47107438,1,0.5229071,0.064134215,3,1,0,0,0,9,0.429,0,0,0,0,0,1,0.048,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842461.txt,https://www.companyowl.com,25,www.companyowl.com,18,0,com,100,1,0.5229071,0.062158783,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,442,170,1,mpanyowl,80,80,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,2,5,8,64,0,1,1
657722.txt,https://www.ourhomesteadadventures.com,37,www.ourhomesteadadventures.com,30,0,com,100,1,0.5229071,0.063534055,3,1,0,0,0,24,0.649,0,0,0,0,0,1,0.027,1,1091,9381,1,ourhomesteadadventures,100,100,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,17,11,22,60,3,76,1
8133370.txt,https://bafybeifv6yzwdh3hnoar5klcu72mvfa3murdrw5qeew6ugjlwit76x3ml4.ipfs.dweb.link/sogowa.html,94,bafybeifv6yzwdh3hnoar5klcu72mvfa3murdrw5qeew6ugjlwit76x3ml4.ipfs.dweb.link,74,0,link,10.62519038,0.173913043,0.0003306,0.036313178,4,2,0,0,0,69,0.734,12,0.128,0,0,0,5,0.053,1,72,7904,1,bafybeifv6yzwdh3hnoar5klcu72mvfa3murdrw5qeew6ugjlwit76x3ml4ipfsdwebsogowahtml,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0
549432.txt,https://www.entella.it,21,www.entella.it,14,0,it,100,1,0.012178,0.065282859,2,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,5424,8047,1,entella,100,100,1,1,1,0,0,1,6,0,0,1,0,1,1,0,0,0,1,229,36,126,393,16,375,1
8103398.txt,https://protocom-103640.square.site/,36,protocom-103640.square.site,27,0,site,65.58886929,0.681818182,0.0017656,0.049073477,4,1,0,0,0,18,0.5,6,0.167,0,0,0,4,0.111,1,68,80,1,protocom-103640square,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8073616.txt,https://my-site-102670-109494.weeblysite.com/,45,my-site-102670-109494.weeblysite.com,36,0,com,45.6289623,0.53125,0.5229071,0.036280629,3,1,0,0,0,19,0.422,12,0.267,0,0,0,6,0.133,1,68,80,1,my-site-102670-109494weeblysite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
oph02257.txt,https://documents.uvzcknthvfffqjzakuxgdrnthu.workers.dev/,57,documents.uvzcknthvfffqjzakuxgdrnthu.workers.dev,48,0,dev,27.75829082,0.613636364,0.0009613,0.041068386,3,2,0,0,0,45,0.789,0,0,0,0,0,4,0.07,1,19,869306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
100833.txt,https://www.rook.io,18,www.rook.io,11,0,io,100,1,0.0129268,0.069225169,2,1,0,0,0,5,0.278,0,0,0,0,0,1,0.056,1,372,434,1,rook,100,100,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,3,2,44,0,9,1
oph09915.txt,http://www.antony0127.cn/uniswap-v2/,36,www.antony0127.cn,17,0,cn,38.98611111,1,0.0033218,0.040166358,2,1,0,0,0,16,0.444,5,0.139,0,0,0,4,0.111,0,9,50,1,antony0127uniswap-v2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627172.txt,https://www.qualityroofing.co.in,31,www.qualityroofing.co.in,24,0,in,100,0.882352941,0.0050842,0.056404562,2,2,0,0,0,17,0.548,0,0,0,0,0,2,0.065,1,1419,597,1,qualtyroofngco,0,0,1,1,1,0,0,1,0,3,0,1,0,0,0,0,0,0,1,23,3,20,0,17,22,1
568129.txt,https://www.brookwoodgrill.com,29,www.brookwoodgrill.com,22,0,com,100,1,0.5229071,0.060377617,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,3498,252,1,brookwoodgrill,100,100,0,0,1,0,0,0,0,2,0,1,1,0,1,0,0,0,1,187,9,24,126,1,103,1
7891893.txt,https://detectioncenter-case100055111.web.app/,45,detectioncenter-case100055111.web.app,37,0,app,30.79850832,0.757575758,0.001502,0.04739938,3,1,0,0,0,25,0.556,9,0.2,0,0,0,3,0.067,1,13,93,1,detectioncenter-case100055111web,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8104560.txt,https://maildinshaakckjnw569.web.app/,37,maildinshaakckjnw569.web.app,28,0,app,36.68191414,0.875,0.001502,0.041486559,3,1,0,0,0,23,0.622,3,0.081,0,0,0,3,0.081,1,108,8125,1,maildinshaakckjnw569web,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
422663.txt,https://www.perimeter.org,24,www.perimeter.org,17,0,org,100,1,0.0799628,0.069303178,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,1741,1866,1,perimeter,100,100,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,51,12,24,84,2,17,1
7969792.txt,https://www.ekie-nat.ekaste.lulhbc.top,37,www.ekie-nat.ekaste.lulhbc.top,30,0,top,38.85601578,0.318181818,0.0002752,0.058774518,3,3,0,0,0,21,0.568,0,0,0,0,0,4,0.108,1,8,46,1,ekie-natekastelulhbc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62248.txt,https://www.cnnic.net.cn,23,www.cnnic.net.cn,16,0,cn,100,0.666666667,0.0033218,0.066563212,2,2,0,0,0,9,0.391,0,0,0,0,0,2,0.087,1,560,315,1,nninet,0,0,0,0,1,0,0,1,7,0,0,0,0,1,0,0,0,0,1,36,5,7,36,1,15,1
483508.txt,https://www.spoonradio.com,25,www.spoonradio.com,18,0,com,100,1,0.5229071,0.071463299,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,2894,1017,1,spoonradio,100,100,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,29,26,19,18,0,52,1
738459.txt,https://www.upsite.co.il,23,www.upsite.co.il,16,0,il,100,0.777777778,0.0013543,0.062089139,2,2,0,0,0,9,0.391,0,0,0,0,0,2,0.087,1,1456,1122,1,upsteco,0,0,0,0,1,0,0,1,0,2,0,1,1,1,0,0,0,0,1,65,15,29,31,0,61,1
8071741.txt,http://www.saiconsard.co.jp.ukmnqj.top/ai/sign.php,50,www.saiconsard.co.jp.ukmnqj.top,31,0,top,36.9165023,0.47826087,0.0002752,0.051513244,3,4,0,0,0,32,0.64,0,0,0,0,0,7,0.14,0,11,113,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oph11830.txt,https://bafybeiggozwifcyrvaawir5yp2c623bpnutzq3cd7terbvhzp5oq3r6x6q.ipfs.ipfs.joaoleitao.org/,93,bafybeiggozwifcyrvaawir5yp2c623bpnutzq3cd7terbvhzp5oq3r6x6q.ipfs.ipfs.joaoleitao.org,84,0,org,9.713885554,0.3375,0.0799628,0.039332035,3,3,0,0,0,69,0.742,11,0.118,0,0,0,5,0.054,1,167,129413,1,bafybeiggozwifcyrvaawir5yp2c623bpnutzq3cd7terbvhzp5oq3r6x6qipfsipfsjoaoleitao,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,9,0
765418.txt,https://www.realacademiabellasartessevilla.com,45,www.realacademiabellasartessevilla.com,38,0,com,100,1,0.5229071,0.064969438,3,1,0,0,0,32,0.711,0,0,0,0,0,1,0.022,1,810,9381,1,realacademiabellasartessevilla,100,100,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,24,15,30,106,0,107,1
610936.txt,https://www.kansascityfootandankle.com,37,www.kansascityfootandankle.com,30,0,com,100,1,0.5229071,0.060794585,3,1,0,0,0,24,0.649,0,0,0,0,0,1,0.027,1,1453,4121,1,kansascityfootandankle,100,100,0,1,1,0,0,1,0,2,0,1,0,1,0,0,1,0,1,12,5,10,234,3,246,1
mw5jan1158.txt,http://www.ron-supp.pages.dev,28,www.ron-supp.pages.dev,22,0,dev,52.78738947,0.428571429,0.0009613,0.05421753,3,2,0,0,0,14,0.5,0,0,0,0,0,3,0.107,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121724.txt,https://www.aspenpublicradio.org,31,www.aspenpublicradio.org,24,0,org,100,1,0.0799628,0.059540803,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,5164,9116,1,aspenpublicradio,100,100,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,143,1,7,253,0,297,1
645893.txt,https://www.cathykidsplanet.com,30,www.cathykidsplanet.com,23,0,com,100,1,0.5229071,0.055209531,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,458,313,1,cathykidsplanet,100,100,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,35,14,22,14,1,16,1
596318.txt,https://www.eshop-kvetinace.cz,29,www.eshop-kvetinace.cz,22,0,cz,100,0.666666667,0.0036307,0.060360109,2,1,0,0,0,15,0.517,0,0,0,0,0,2,0.069,1,1408,2160,1,eshop-kvetinae,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,4,1,8,44,4,30,1
85122.txt,https://www.centarahotelsresorts.com,35,www.centarahotelsresorts.com,28,0,com,100,1,0.5229071,0.069412792,3,1,0,0,0,22,0.629,0,0,0,0,0,1,0.029,1,15513,72618,1,centarahotelsresorts,100,100,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,188,3,11,575,83,494,1
8059880.txt,https://attyahoo-109637.weeblysite.com/,39,attyahoo-109637.weeblysite.com,30,0,com,42.66666667,0.653846154,0.5229071,0.047854175,3,1,0,0,0,21,0.538,6,0.154,0,0,0,4,0.103,1,271,19659,1,attyahoo-109637weeblysite,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19,3,9,1,0,4,0
mw14125.txt,http://www.docstream.online,26,www.docstream.online,20,0,online,82.12226067,1,0.0008457,0.066757059,6,1,0,0,0,14,0.538,0,0,0,0,0,1,0.038,0,10,35,1,docstream,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171286.txt,https://www.blackswanltd.com,27,www.blackswanltd.com,20,0,com,100,1,0.5229071,0.053205837,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,2113,9149,1,blackswanltd,100,100,0,0,1,0,0,1,0,3,0,1,0,1,0,0,0,0,1,34,14,21,81,0,90,1
256180.txt,https://www.wellscape.me,23,www.wellscape.me,16,0,me,100,1,0.0036375,0.057236279,2,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,1347,639,1,wellscape,100,100,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,67,7,7,4,0,21,1
754168.txt,https://www.menorcadiferente.com,31,www.menorcadiferente.com,24,0,com,100,1,0.5229071,0.069689813,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,1060,11733,1,menorcadiferente,100,100,1,1,1,0,0,1,0,5,0,1,1,1,0,0,1,0,1,24,17,32,240,2,255,1
612052.txt,https://www.willowpiggy.co.uk,28,www.willowpiggy.co.uk,21,0,uk,100,0.857142857,0.028555,0.045611313,2,2,0,0,0,14,0.5,0,0,0,0,0,2,0.071,1,1872,4556,1,willowpiggyco,0,0,1,0,0,0,0,0,1,7,0,1,1,0,0,0,1,0,1,28,3,9,60,0,112,1
150422.txt,https://www.homeanddesign.com,28,www.homeanddesign.com,21,0,com,100,1,0.5229071,0.063089345,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,2031,5557,1,homeanddesign,100,100,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,123,148,17,229,2,223,1
452231.txt,https://www.alexgaboury.com,26,www.alexgaboury.com,19,0,com,100,1,0.5229071,0.05656264,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,608,1746,1,alexgaboury,100,100,1,0,1,0,0,1,0,4,0,1,0,1,0,0,0,0,1,9,17,15,67,0,72,1
mw19381.txt,http://www.re.policyforums.org,29,www.re.policyforums.org,23,0,org,62.16066482,0.866666667,0.0799628,0.06027922,3,2,0,0,0,16,0.552,0,0,0,0,0,2,0.069,0,37,121,1,repolicyfums,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8065422.txt,https://meta-business-case136981788.firebaseapp.com/,52,meta-business-case136981788.firebaseapp.com,43,0,com,41.06396578,0.538461538,0.5229071,0.048123359,3,1,0,0,0,30,0.577,9,0.173,0,0,0,5,0.096,1,108,8125,1,meta-business-case136981788firebaseapp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
8113621.txt,https://attcom-108553.square.site/,34,attcom-108553.square.site,25,0,site,60.44269121,0.65,0.0017656,0.046430467,4,1,0,0,0,16,0.471,6,0.176,0,0,0,4,0.118,1,68,80,1,attcom-108553square,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35121.txt,https://www.unyson.io,20,www.unyson.io,13,0,io,100,1,0.0129268,0.054550962,2,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,785,262,1,unyson,100,100,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,22,6,15,0,4,34,1
8012101.txt,https://portaldecompras.supercanal.com.br/webservice/css/ups/bill.php,68,portaldecompras.supercanal.com.br,33,0,br,28.49996966,0.533333333,0.0094423,0.056848777,2,2,0,0,0,52,0.765,0,0,0,0,0,8,0.118,1,9,77,1,portaldecomprassupercanalcomwebservicecssupsbillph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8127911.txt,https://beacons.ai/hex.stake,28,beacons.ai,10,0,ai,52.38095238,1,0.0007675,0.061283684,2,0,0,0,0,17,0.607,0,0,0,0,0,3,0.107,1,88,2841,1,beaconshexstake,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
96376.txt,https://www.edinburghcastle.scot,31,www.edinburghcastle.scot,24,0,scot,100,1,9.07E-05,0.057647569,4,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,979,2235,1,edinburghcastle,100,100,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,18,3,2,65,0,11,1
71014.txt,https://www.bso.org,18,www.bso.org,11,0,org,100,1,0.0799628,0.069057947,3,1,0,0,0,5,0.278,0,0,0,0,0,1,0.056,1,1883,22966,1,bso,100,100,1,1,1,0,0,1,0,2,0,1,1,1,0,1,0,0,1,90,1,4,148,0,131,1
8106101.txt,http://www.shanghaixiezilou.cn/cert/content/content.php,55,www.shanghaixiezilou.cn,23,0,cn,28.08999082,1,0.0033218,0.058485544,2,1,0,0,0,39,0.709,0,0,0,0,0,5,0.091,0,986,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,3,1,0,1,1,19,0
mw46748.txt,http://www.growstart.net,23,www.growstart.net,17,0,net,84.10819949,1,0.0384199,0.060007952,3,1,0,0,0,11,0.478,0,0,0,0,0,1,0.043,0,110,242,1,growstart,100,100,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,4,0
8078662.txt,https://serviciosinnova.cl/unknown/4519e44b0e58f5752/,53,serviciosinnova.cl,18,0,cl,30.31910009,1,0.0012193,0.039735994,2,0,0,0,0,28,0.528,13,0.245,0,0,0,4,0.075,1,9,102,1,serviciosinnovaunknown4519e44b0e58f5752,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
520642.txt,https://www.pick-up-moebel.de,28,www.pick-up-moebel.de,21,0,de,100,0.5,0.0326503,0.051760223,2,1,0,0,0,13,0.464,0,0,0,0,0,3,0.107,1,1696,23452,1,pick-up-moebel,100,100,1,1,1,0,0,1,0,4,0,1,1,1,0,1,1,0,0,51,2,36,145,3,142,1
96507.txt,https://www.intrinsic-id.com,27,www.intrinsic-id.com,20,0,com,100,0.833333333,0.5229071,0.063015882,3,1,0,0,0,13,0.481,0,0,0,0,0,2,0.074,1,1079,9440,1,intrinsic-id,100,100,0,1,1,0,0,1,0,6,0,1,1,1,0,0,0,0,1,38,20,22,106,2,109,1
16132.txt,https://www.team17.com,21,www.team17.com,14,0,com,100,1,0.5229071,0.058249506,3,1,0,0,0,6,0.286,2,0.095,0,0,0,1,0.048,1,2188,8047,1,team17,100,100,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,76,1,11,80,0,139,1
