FILENAME,URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
8096344.txt,http://0lx.60945112.xyz/xc8mtqxe/zvzcqq/8/,42,0lx.60945112.xyz,16,0,xyz,16.65449233,0.916666667,0.0017496,0.016132489,3,1,0,0,0,18,0.429,11,0.262,0,0,0,6,0.143,0,124,111,0,0,8.333333333,3.703703704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500815.txt,https://www.worldcatcongress.org,31,www.worldcatcongress.org,24,0,org,100,1,0.0799628,0.063677391,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,618,385,1,wldcatcongress,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,24,9,7,7,11,13,1
8105665.txt,https://maildinshaakckjnw10.web.app/,36,maildinshaakckjnw10.web.app,27,0,app,41.60297864,0.869565217,0.001502,0.043212975,3,1,0,0,0,23,0.639,2,0.056,0,0,0,3,0.083,1,108,8125,1,maildinshaakckjnw10web,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
8039306.txt,https://att-support13456.weeblysite.com/,40,att-support13456.weeblysite.com,31,0,com,42.31269511,0.592592593,0.5229071,0.047288307,3,1,0,0,0,23,0.575,5,0.125,0,0,0,4,0.1,1,68,80,1,att-support13456weeblysite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7998929.txt,https://seguridad.onlinebank255.repl.co/,39,seguridad.onlinebank255.repl.co,31,0,co,44.49573864,0.5,0.0059772,0.052210958,2,2,0,0,0,25,0.641,3,0.077,0,0,0,3,0.077,1,198,869,1,seguridadonlinebank255repl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
mw32999.txt,http://www.walletexbit.com,25,www.walletexbit.com,19,0,com,67.88888889,1,0.5229071,0.05633172,3,1,0,0,0,13,0.52,0,0,0,0,0,1,0.04,0,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
oph13659.txt,http://dqyffoeodi.duckdns.org/,30,dqyffoeodi.duckdns.org,22,0,org,41.17858426,0.611111111,0.0799628,0.047467923,3,1,0,0,0,20,0.667,0,0,0,0,0,3,0.1,0,103,87,1,dqyffoeodiduckdns,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,1,0,0,0,0,0
634245.txt,https://www.mygourmetcafe.com,28,www.mygourmetcafe.com,21,0,com,100,1,0.5229071,0.062670946,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,442,3952,1,mygourmetcafe,100,100,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,14,2,7,6,0,20,1
233870.txt,https://www.uniforum.uio.no,26,www.uniforum.uio.no,19,0,no,100,0.75,0.0023289,0.056719857,2,2,0,0,0,12,0.462,0,0,0,0,0,2,0.077,1,2754,335,1,uiforumuio,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,18,6,6,81,2,90,1
mw50837.txt,http://www.amsprich.com,22,www.amsprich.com,16,0,com,74.89316239,1,0.5229071,0.062106496,3,1,0,0,0,10,0.455,0,0,0,0,0,1,0.045,0,9,42,1,amsprich,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720810.txt,https://www.theateraandeparade.nl,32,www.theateraandeparade.nl,25,0,nl,100,1,0.0082003,0.064438169,2,1,0,0,0,19,0.594,0,0,0,0,0,1,0.031,1,1760,2637,1,theateraadeparade,0,0,1,0,1,0,0,1,0,3,0,1,1,0,0,0,0,0,1,21,1,4,79,0,40,1
8098053.txt,http://dkb-09z0s01w61g8.ham-radio-op.net/,41,dkb-09z0s01w61g8.ham-radio-op.net,33,0,net,26.80818884,0.275862069,0.0384199,0.036290118,3,1,0,0,0,20,0.488,8,0.195,0,0,0,6,0.146,0,2,49,0,0,3.448275862,3.448275862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889476.txt,https://www.wvumc.org,20,www.wvumc.org,13,0,org,100,1,0.0799628,0.050386087,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,966,25548,1,wvumc,100,100,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,13,10,20,270,5,265,1
428648.txt,https://www.decision.chaire.fmed.ulaval.ca,41,www.decision.chaire.fmed.ulaval.ca,34,0,ca,100,0.333333333,0.0101825,0.059532456,2,4,0,0,0,25,0.61,0,0,0,0,0,4,0.098,1,2348,859,1,deisionhairefmedulaval,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,35,7,14,28,5,26,1
mw20636.txt,http://www.dramaldental.com,26,www.dramaldental.com,20,0,com,74.35661765,1,0.5229071,0.063700879,3,1,0,0,0,14,0.538,0,0,0,0,0,1,0.038,0,2,481,1,dramaldental,100,100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583408.txt,https://www.annaternheim.com,27,www.annaternheim.com,20,0,com,100,1,0.5229071,0.068288837,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,383,9497,1,annaternheim,100,100,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,3,42,56,54,3,61,1
74272.txt,https://www.sprep.org,20,www.sprep.org,13,0,org,100,1,0.0799628,0.060238742,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,1052,2101,1,sprep,100,100,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,37,40,50,166,0,26,1
oph12696.txt,http://rough-tree-5642.on.fleek.co/,35,rough-tree-5642.on.fleek.co,27,0,co,38.01685283,0.416666667,0.0059772,0.051688392,2,2,0,0,0,18,0.514,4,0.114,0,0,0,6,0.171,0,90,394,1,rough-tree-5642onfleek,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,0,2,0
8057198.txt,http://server3.oninoneinternet.com/~solecra/gallery/pages/mode/fbm/,67,server3.oninoneinternet.com,27,0,com,24.10801494,0.739130435,0.5229071,0.0627154,3,1,0,0,0,50,0.746,1,0.015,0,0,0,9,0.134,0,11,85,1,server3oninoneinternet~solecragallerypagesmodefbm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8080540.txt,https://obabanter34.web.app/,28,obabanter34.web.app,19,0,app,53.24099723,0.8,0.001502,0.048946853,3,1,0,0,0,15,0.536,2,0.071,0,0,0,3,0.107,1,108,8125,1,obabanter34web,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
560279.txt,https://www.automotiveaddicts.com,32,www.automotiveaddicts.com,25,0,com,100,1,0.5229071,0.064080389,3,1,0,0,0,19,0.594,0,0,0,0,0,1,0.031,1,1593,4232,1,automotiveaddicts,100,100,1,1,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,47,19,52,159,1,152,1
248861.txt,https://www.dessertpos.com,25,www.dessertpos.com,18,0,com,100,1,0.5229071,0.066316441,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,2947,514,1,dessertpos,100,100,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,60,12,30,144,0,29,1
604444.txt,https://www.lachicboutique.ro,28,www.lachicboutique.ro,21,0,ro,100,1,0.001523,0.054503574,2,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,2611,4809,1,lachicboutique,100,100,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,61,13,40,198,0,213,1
7971776.txt,https://lps.top-party-pet.com/zouf_7227_1_es_lat_yp,50,lps.top-party-pet.com,21,0,com,28.50680958,0.352941176,0.5229071,0.039179296,3,1,0,0,0,27,0.54,5,0.1,0,0,0,10,0.2,1,14,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67667.txt,https://www.mljet.hr,19,www.mljet.hr,12,0,hr,100,1,0.0005731,0.04645185,2,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,512,1274,1,mljet,100,100,1,0,1,0,0,1,0,7,0,1,0,0,0,1,0,0,0,54,6,4,51,3,68,1
oph06190.txt,https://dutsh-helppackage.ecranul.ro/public/oybrsrjl4q1s8fxwdr24j1415g5q5c27,76,dutsh-helppackage.ecranul.ro,28,0,ro,15.01303846,0.48,0.001523,0.036596218,2,1,0,0,0,50,0.658,13,0.171,0,0,0,5,0.066,1,13,125,1,dutsh-helppackageecranulpublicoybrsrjl4q1s8fxwdr24j1415g5q5c27,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8116352.txt,http://kistocelti.temp.swtest.ru/login/ologin.php,49,kistocelti.temp.swtest.ru,25,0,ru,21.9269103,0.5,0.0180132,0.056326924,2,2,0,0,0,36,0.735,0,0,0,0,0,6,0.122,0,131,190,1,kistoceltitempswtestloginologinphp,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10,5,5,0,9,0,0
602892.txt,https://www.iobene.it,20,www.iobene.it,13,0,it,100,1,0.012178,0.069770904,2,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,1140,1539,1,obene,83.33333333,83.33333333,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,85,4,13,9,3,96,1
620614.txt,https://www.saltedwords.com,26,www.saltedwords.com,19,0,com,100,1,0.5229071,0.060854035,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,2722,5381,1,saltedwords,100,100,0,0,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,48,3,20,72,0,12,1
8062731.txt,https://candied-messy-perch.glitch.me/authonlineooverify.htm,60,candied-messy-perch.glitch.me,29,0,me,25.28329798,0.307692308,0.0036375,0.056886873,2,1,0,0,0,46,0.767,0,0,0,0,0,6,0.1,1,82,155,1,candied-ssy-perchglitchauthonlineooverifyhtm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0
469185.txt,https://www.ivankrutoyarov.com,29,www.ivankrutoyarov.com,22,0,com,100,1,0.5229071,0.057899176,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,2757,7518,1,ivankrutoyarov,100,100,1,0,0,0,0,0,9,9,0,1,1,0,0,0,1,0,1,41,3,11,80,0,116,1
744229.txt,https://www.bastiacreti.it,25,www.bastiacreti.it,18,0,it,100,1,0.012178,0.063822262,2,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,626,306,1,bastacret,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,23,11,24,5,2,8,1
8102372.txt,https://eachprimaryoctal.aousg.repl.co/,39,eachprimaryoctal.aousg.repl.co,30,0,co,37.74910394,0.62962963,0.0059772,0.062443082,2,2,0,0,0,27,0.692,0,0,0,0,0,4,0.103,1,198,869,1,eachprimaryoctalaousgrepl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
387213.txt,https://www.tucker-bloom.com,27,www.tucker-bloom.com,20,0,com,100,0.583333333,0.5229071,0.064211322,3,1,0,0,0,13,0.481,0,0,0,0,0,2,0.074,1,3634,8754,1,tucker-bloom,100,100,1,1,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,118,9,26,145,3,47,1
20463.txt,https://www.la-z-boy.com,23,www.la-z-boy.com,16,0,com,100,0.5,0.5229071,0.055409372,3,1,0,0,0,8,0.348,0,0,0,0,0,3,0.13,1,4334,2494,1,la-z-boy,100,100,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,120,8,17,190,1,35,1
223975.txt,https://www.masblanchijove.com,29,www.masblanchijove.com,22,0,com,100,1,0.5229071,0.059206408,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,1224,7715,1,masblanchijove,100,100,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,20,24,94,70,6,72,1
oph11178.txt,http://organisasi.bulungan.go.id/public/ghjtjzwexrbalaabwvle506r1l36jlxs,72,organisasi.bulungan.go.id,25,0,id,20.44898691,0.5,0.0014653,0.041416592,2,2,0,0,0,54,0.75,6,0.083,0,0,0,5,0.069,0,13,117,1,organisasibulungangopublicghjtjzwexrbalaabwvle506r1l36jlxs,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
mw133656.txt,http://www.viopm.gq,18,www.viopm.gq,12,0,gq,60,1,5.30E-05,0.048586075,2,1,0,0,0,6,0.333,0,0,0,0,0,1,0.056,0,8,49,1,viopm,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8091783.txt,http://www.saisaocard.co.jp.50gb397.xyz/,40,www.saisaocard.co.jp.50gb397.xyz,32,0,xyz,40.31491907,0.583333333,0.0017496,0.040436604,3,4,0,0,0,19,0.475,5,0.125,0,0,0,5,0.125,0,4,525,0,0,4.166666667,4.166666667,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
176501.txt,https://www.psychz.net,21,www.psychz.net,14,0,net,100,1,0.0384199,0.042854581,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,1271,238,1,psychz,100,100,1,0,1,0,0,1,0,2,0,1,1,0,0,0,0,0,1,7,4,20,20,10,25,1
900954.txt,https://www.losvirtuality.com,28,www.losvirtuality.com,21,0,com,100,1,0.5229071,0.057040412,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,1322,482,1,losvirtuality,100,100,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,6,5,14,49,12,49,1
84780.txt,https://www.poshpuppyboutique.com,32,www.poshpuppyboutique.com,25,0,com,100,1,0.5229071,0.047400994,3,1,0,0,0,19,0.594,0,0,0,0,0,1,0.031,1,4533,24734,1,poshpuppyboutique,100,100,1,0,1,1,0,0,0,19,0,1,1,1,1,1,1,0,1,67,12,43,298,1,34,1
822824.txt,https://www.ericklinenberg.com,29,www.ericklinenberg.com,22,0,com,100,1,0.5229071,0.062029549,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,408,1016,1,ericklinenberg,100,100,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,26,5,74,1
128914.txt,https://www.signal-ai.com,24,www.signal-ai.com,17,0,com,100,0.777777778,0.5229071,0.064911642,3,1,0,0,0,10,0.417,0,0,0,0,0,2,0.083,1,1090,12113,1,signal-ai,100,100,1,1,1,0,0,0,0,2,0,1,1,1,0,0,0,0,1,35,9,31,84,5,85,1
114814.txt,https://www.nycinsiderguide.com,30,www.nycinsiderguide.com,23,0,com,100,1,0.5229071,0.057870181,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,11653,14077,1,nycinsiderguide,100,100,1,1,1,0,0,1,0,3,0,1,1,1,0,0,0,0,1,39,20,34,516,9,521,1
oph13771.txt,https://objectstorage.eu-frankfurt-1.oraclecloud.com/n/frdtal0a81zt/b/2646738483949file493030/o/login.microsoftonline.htm,121,objectstorage.eu-frankfurt-1.oraclecloud.com,44,0,com,30.41411972,0.375,0.5229071,0.045941189,3,2,0,0,0,77,0.636,23,0.19,0,0,0,13,0.107,1,416,97263,0,0,0,0.970873786,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,2,3,1,0,5,3,0
723157.txt,https://www.rasa.my,18,www.rasa.my,11,0,my,100,1,0.0007497,0.068495768,2,1,0,0,0,5,0.278,0,0,0,0,0,1,0.056,1,32915,9259,1,rasa,100,100,0,1,1,0,0,0,0,3,0,1,1,1,1,0,0,0,1,174,3,10,201,6,347,1
464826.txt,https://www.stephenongpin.com,28,www.stephenongpin.com,21,0,com,100,1,0.5229071,0.060357037,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,842,898,1,stephenongpin,100,100,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,21,5,11,43,0,8,1
8091804.txt,http://www.saiconsard.co.jp.50gb680.xyz/,40,www.saiconsard.co.jp.50gb680.xyz,32,0,xyz,51.37227305,0.583333333,0.0017496,0.039461513,3,4,0,0,0,19,0.475,5,0.125,0,0,0,5,0.125,0,4,525,0,0,4.166666667,4.166666667,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8070723.txt,https://adwoa275.wixsite.com/my-site,36,adwoa275.wixsite.com,20,0,com,54.21358198,0.6875,0.5229071,0.051127664,3,1,0,0,0,21,0.583,3,0.083,0,0,0,4,0.111,1,64,151,1,adwoa275wixsitemy-site,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,1,0
461425.txt,https://www.schwarzwaldregion-belchen.de,39,www.schwarzwaldregion-belchen.de,32,0,de,100,0.72,0.0326503,0.052375749,2,1,0,0,0,25,0.641,0,0,0,0,0,2,0.051,1,400,2195,1,schwarzwalregion-belchen,0,0,0,1,1,0,0,1,9,0,0,1,1,1,0,0,0,0,0,20,2,5,179,3,8,1
8057815.txt,https://logowanie.plcenttrum24.com/,35,logowanie.plcenttrum24.com,26,0,com,47.95090949,0.590909091,0.5229071,0.057180295,3,1,0,0,0,22,0.629,2,0.057,0,0,0,3,0.086,1,59,214,1,logowanieplcenttrum24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0
254664.txt,https://www.twcsocial.com,24,www.twcsocial.com,17,0,com,100,1,0.5229071,0.066588169,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,155,337,1,twcsocial,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,2,16,1
7991494.txt,https://ymail94.godaddysites.com/,32,ymail94.godaddysites.com,24,0,com,45.51388889,0.75,0.5229071,0.051676505,3,1,0,0,0,20,0.625,2,0.062,0,0,0,2,0.062,1,30,115,1,ymail94godaddysites,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0
113460.txt,https://www.natwestgroup.com,27,www.natwestgroup.com,20,0,com,100,1,0.5229071,0.059287154,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,6871,362,1,natwestgroup,100,100,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,113,18,26,134,1,61,1
8075416.txt,https://sign-in-user-f59f33.netlify.app/,40,sign-in-user-f59f33.netlify.app,31,0,app,51.00156087,0.37037037,0.001502,0.041000597,3,1,0,0,0,22,0.55,4,0.1,0,0,0,6,0.15,1,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8004470.txt,https://53489734.6889879.repl.co/,32,53489734.6889879.repl.co,24,0,co,27.75384615,0.619047619,0.0059772,0.019379634,2,2,0,0,0,6,0.188,15,0.469,0,0,0,3,0.094,1,198,869,1,534897346889879repl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
487873.txt,https://www.sewthankful.com,26,www.sewthankful.com,19,0,com,100,1,0.5229071,0.050362156,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,1583,2048,1,sewthankful,100,100,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,62,1,11,574,1,576,1
417621.txt,https://www.aib.gov.uk,21,www.aib.gov.uk,14,0,uk,100,0.571428571,0.028555,0.048717172,2,2,0,0,0,7,0.333,0,0,0,0,0,2,0.095,1,761,10802,1,aibgov,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,17,32,34,214,1,30,1
oph05500.txt,https://prvrtual-rgstrodesblq.com/mua/user/scis/j6unvhzsitlyrxstpnfun4tssjgejkn7dldp6fxsjfxo/3d/no-back-button/,111,prvrtual-rgstrodesblq.com,25,0,com,10.93828737,0.619047619,0.5229071,0.043653644,3,0,0,0,0,87,0.784,5,0.045,0,0,0,11,0.099,1,170,224,1,prvrtual-rgstrodesblqmuauserscisj6unvhzsitlyrxstpnfun4tssjgejkn7dldp6fxsjfxo3dno-back-button,0,100,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,4,4,0,7,0,0
57667.txt,https://www.appmakr.com,22,www.appmakr.com,15,0,com,100,1,0.5229071,0.058663623,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,650,574,1,appmakr,100,100,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,14,20,18,27,11,9,1
240349.txt,https://www.gpsfan.ma,20,www.gpsfan.ma,13,0,ma,100,1,0.0001699,0.04634234,2,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,770,1835,1,gpsfan,100,100,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,58,17,17,54,4,61,1
