FILENAME,URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
94293.txt,https://www.metaldevastationradio.com,36,www.metaldevastationradio.com,29,0,com,100,1,0.5229071,0.066433549,3,1,0,0,0,23,0.639,0,0,0,0,0,1,0.028,1,4515,630,1,metaldevastationradio,100,100,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,25,1,8,0,11,75,1
mw88287.txt,http://www.onlyhack.serverftp.com,33,www.onlyhack.serverftp.com,26,0,com,55.0485088,0.555555556,0.5229071,0.055604669,3,2,0,0,0,20,0.606,0,0,0,0,0,2,0.061,0,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw52942.txt,http://www.info.printerupdates.online,36,www.info.printerupdates.online,30,0,online,49.94521148,0.789473684,0.0008457,0.058477986,6,2,0,0,0,23,0.639,0,0,0,0,0,2,0.056,0,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8037333.txt,https://s77u-tf.web.app/,24,s77u-tf.web.app,15,0,app,57.66666667,0.545454545,0.001502,0.034444813,3,1,0,0,0,10,0.417,2,0.083,0,0,0,4,0.167,1,108,8125,1,s77u-tfweb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
8065429.txt,https://ionos-emailcenter-86c80.web.app/,40,ionos-emailcenter-86c80.web.app,31,0,app,38.0723205,0.518518519,0.001502,0.054745807,3,1,0,0,0,23,0.575,4,0.1,0,0,0,5,0.125,1,108,8125,1,ionos-emailcenter-86c80web,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
872062.txt,https://www.collegeadmission.in,30,www.collegeadmission.in,23,0,in,100,1,0.0050842,0.064864966,2,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,16968,2118,1,collegeadmsson,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,795,22,32,1926,7,1937,1
160263.txt,https://www.chapellenotredamedelamedaillemiraculeuse.com,55,www.chapellenotredamedelamedaillemiraculeuse.com,48,0,com,100,1,0.5229071,0.064312344,3,1,0,0,0,42,0.764,0,0,0,0,0,1,0.018,1,460,8047,1,chapellenotredamedelamedaillemiraculeuse,100,100,0,1,1,0,0,0,0,2,0,1,1,0,0,0,0,0,1,22,16,26,117,0,127,1
547301.txt,https://www.beckyhalstead.com,28,www.beckyhalstead.com,21,0,com,100,1,0.5229071,0.056669346,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,433,9381,1,beckyhalstead,100,100,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,29,8,10,41,0,49,1
712496.txt,https://www.upfi.fr,18,www.upfi.fr,11,0,fr,100,1,0.0141483,0.02992201,2,1,0,0,0,5,0.278,0,0,0,0,0,1,0.056,1,1864,12254,1,upi,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,8,35,109,96,1,105,1
mw83033.txt,http://www.spynote.us,20,www.spynote.us,14,0,us,76.03305785,1,0.0045585,0.053821064,2,1,0,0,0,8,0.4,0,0,0,0,0,1,0.05,0,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178812.txt,https://www.oblakoder.org.rs,27,www.oblakoder.org.rs,20,0,rs,100,0.769230769,0.0004547,0.061890699,2,2,0,0,0,13,0.481,0,0,0,0,0,2,0.074,1,1279,2356,1,oblakodeog,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,48,21,25,181,3,183,1
8016846.txt,http://stake-axieinfiniity.shop,30,stake-axieinfiniity.shop,24,0,shop,72.09722222,0.736842105,0.0004041,0.055675687,4,0,0,0,0,21,0.7,0,0,0,0,0,2,0.067,0,15,155,1,stake-axieinfiniity,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622788.txt,https://www.beachrentalsatnavarre.com,36,www.beachrentalsatnavarre.com,29,0,com,100,1,0.5229071,0.064864321,3,1,0,0,0,23,0.639,0,0,0,0,0,1,0.028,1,437,1929,1,beachrentalsatnavarre,100,100,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,23,11,7,57,2,65,1
639732.txt,https://www.cargotoafrica.co.uk,30,www.cargotoafrica.co.uk,23,0,uk,100,0.875,0.028555,0.067974627,2,2,0,0,0,16,0.533,0,0,0,0,0,2,0.067,1,1931,6892,1,cargotoafricaco,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,70,4,11,203,0,208,1
mw143470.txt,http://www.vissermalin.com,25,www.vissermalin.com,19,0,com,67.88888889,1,0.5229071,0.063019374,3,1,0,0,0,13,0.52,0,0,0,0,0,1,0.04,0,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543028.txt,https://www.countrybouquetsfloral.com,36,www.countrybouquetsfloral.com,29,0,com,100,1,0.5229071,0.056858022,3,1,0,0,0,23,0.639,0,0,0,0,0,1,0.028,1,610,6676,1,untrybouquetsfloral,90.47619048,90.47619048,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,16,17,25,39,0,47,1
843182.txt,https://www.maintec.com,22,www.maintec.com,15,0,com,100,1,0.5229071,0.072969201,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,2368,1993,1,maintec,100,100,0,1,1,0,0,1,0,8,0,1,1,1,1,0,0,0,1,33,50,33,109,6,127,1
mw168734.txt,http://www.bjzm365.com,21,www.bjzm365.com,15,0,com,72.17630854,1,0.5229071,0.030324931,3,1,0,0,0,6,0.286,3,0.143,0,0,0,1,0.048,0,14,683,1,bjzm365,100,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
8036611.txt,http://myofficegaliciia-arg.com/,31,myofficegaliciia-arg.com,24,0,com,55.125,0.85,0.5229071,0.060838546,3,0,0,0,0,22,0.71,0,0,0,0,0,2,0.065,0,120,177,1,myofficegaliciia-arg,100,100,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,1,0,0,0,0,0
508790.txt,https://www.postalemployeenetwork.com,36,www.postalemployeenetwork.com,29,0,com,100,1,0.5229071,0.062838455,3,1,0,0,0,23,0.639,0,0,0,0,0,1,0.028,1,963,1195,1,postalemployeenetwork,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,9,12,0,524,1
651125.txt,https://www.helpela.com,22,www.helpela.com,15,0,com,100,1,0.5229071,0.063373646,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,1521,8124,1,helpela,100,100,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,26,9,12,100,8,121,1
592443.txt,https://www.uniflexbags.com,26,www.uniflexbags.com,19,0,com,100,1,0.5229071,0.051304457,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,339,9381,1,uniflexbags,100,100,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,18,9,11,60,0,71,1
8024291.txt,https://allwhirlwinddatalog.sfa3454.repl.co/,43,allwhirlwinddatalog.sfa3454.repl.co,35,0,co,39.59183673,0.75,0.0059772,0.047010832,2,2,0,0,0,28,0.651,4,0.093,0,0,0,3,0.07,1,198,869,1,allwhirlwinddatalogsfa3454repl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
488040.txt,https://www.kita-kyu.co.jp,25,www.kita-kyu.co.jp,18,0,jp,100,0.454545455,0.0230451,0.045813204,2,2,0,0,0,10,0.4,0,0,0,0,0,3,0.12,1,236,218,1,kita-kyuco,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,23,6,11,57,0,19,1
775199.txt,https://www.nuevocontinente.org,30,www.nuevocontinente.org,23,0,org,100,1,0.0799628,0.068069342,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,1269,9381,1,nuevocontinente,100,100,1,1,1,0,0,0,1,2,0,1,1,0,0,0,0,0,1,25,22,39,67,0,72,1
8087772.txt,https://ectserver.in/cg/login-bni/,34,ectserver.in,12,0,in,37.20615385,1,0.0050842,0.059390008,2,0,0,0,0,21,0.618,0,0,0,0,0,5,0.147,1,11,85,1,ectservercglog-bni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39699.txt,https://www.tidychoice.com,25,www.tidychoice.com,18,0,com,100,1,0.5229071,0.063495521,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,2202,36376,1,tidychoice,100,100,1,0,1,0,0,1,0,3,0,1,1,1,0,0,1,1,1,45,78,16,78,2,19,1
256428.txt,https://www.plantai.net,22,www.plantai.net,15,0,net,100,1,0.0384199,0.061544172,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,398,476,1,plantai,100,100,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,24,4,3,0,0,6,1
138529.txt,https://www.efestivals.co.uk,27,www.efestivals.co.uk,20,0,uk,100,0.846153846,0.028555,0.058907547,2,2,0,0,0,13,0.481,0,0,0,0,0,2,0.074,1,700,780,1,efestivalsco,0,0,1,0,1,0,0,1,0,4,0,0,1,1,0,0,1,0,1,18,5,9,41,0,19,1
459371.txt,https://www.setubalnarede.pt,27,www.setubalnarede.pt,20,0,pt,100,1,0.0015361,0.058190559,2,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,1225,9458,1,setubalnarede,100,100,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,6,12,14,41,9,42,1
8044855.txt,http://cu78892.tw1.ru/dfbtqerq-qeqdfbrqe/2bb496094780002/region.php?particulier,79,cu78892.tw1.ru,14,0,ru,9.948947235,0.727272727,0.0180132,0.032044837,2,1,0,0,0,45,0.57,19,0.241,0,1,0,7,0.101,0,9,87,1,cu78892tw1dfbtqerq-qeqdfbrqe2bb496094780002regionphp?particulier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127025.txt,https://www.japan-acad.go.jp,27,www.japan-acad.go.jp,20,0,jp,100,0.461538462,0.0230451,0.054465077,2,2,0,0,0,12,0.444,0,0,0,0,0,3,0.111,1,297,162,1,apan-acadgo,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19,1,7,1,0,3,1
mw144747.txt,http://www.chastongroditski.com,30,www.chastongroditski.com,24,0,com,59.14285714,1,0.5229071,0.061117104,3,1,0,0,0,18,0.6,0,0,0,0,0,1,0.033,0,16,61,1,chastongroditski,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw144762.txt,http://www.idvlab.com.br,23,www.idvlab.com.br,17,0,br,83.09382925,0.7,0.0094423,0.051127608,2,2,0,0,0,10,0.435,0,0,0,0,0,2,0.087,0,9,50,1,idvlacom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8075160.txt,http://www.amazcecm-co-jp.amacaeon.chashouji.top/,49,www.amazcecm-co-jp.amacaeon.chashouji.top,41,0,top,27.62677329,0.303030303,0.0002752,0.062633763,3,3,0,0,0,32,0.653,0,0,0,0,0,6,0.122,0,2,537,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
mw13647.txt,http://www.yourprintllc.com,26,www.yourprintllc.com,20,0,com,74.81617647,1,0.5229071,0.057619749,3,1,0,0,0,14,0.538,0,0,0,0,0,1,0.038,0,8,49,1,yourprintllc,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8003749.txt,https://service-assurancemaladie.fr/,35,service-assurancemaladie.fr,27,0,fr,60.7877719,0.708333333,0.0141483,0.062378714,2,0,0,0,0,25,0.714,0,0,0,0,0,2,0.057,1,2,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw127900.txt,http://www.magicmoney.cc,24,www.magicmoney.cc,17,0,cc,78.613694,1,0.0010349,0.064836023,2,1,0,0,0,12,0.5,0,0,0,0,0,1,0.042,0,2,2826,1,magicmoney,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
867473.txt,https://www.iontof.com,21,www.iontof.com,14,0,com,100,1,0.5229071,0.071329777,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,633,584,1,iontof,100,100,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,1,4,1
8088062.txt,https://steamcommunityru.ru/,28,steamcommunityru.ru,19,0,ru,75.6232687,1,0.0180132,0.058410044,2,0,0,0,0,18,0.643,0,0,0,0,0,2,0.071,1,28,3002,1,steamcommunity,87.5,87.5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,1,0,1,0
mw142258.txt,http://www.leizerstamp.ir,24,www.leizerstamp.ir,18,0,ir,59.31972789,1,0.0012232,0.057867046,2,1,0,0,0,12,0.5,0,0,0,0,0,1,0.042,0,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw95030.txt,http://www.ratted.noip.biz,26,www.ratted.noip.biz,19,0,biz,60.11111111,0.636363636,0.0017975,0.05481631,3,2,0,0,0,13,0.5,0,0,0,0,0,2,0.077,0,2,2826,1,rattednoip,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
114468.txt,https://www.futureme.org,23,www.futureme.org,16,0,org,100,1,0.0799628,0.060093642,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,1134,3800,1,futureme,100,100,1,0,1,0,0,1,0,3,0,1,1,1,0,0,1,0,1,23,3,42,67,2,13,1
mw56482.txt,http://www.wendyu.ga,19,www.wendyu.ga,13,0,ga,80.24691358,1,0.0002256,0.037404401,2,1,0,0,0,7,0.368,0,0,0,0,0,1,0.053,0,20,207,1,wendyu,100,100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8036987.txt,https://us-east4-black-octagon-376806.cloudfunctions.net/function-2,66,us-east4-black-octagon-376806.cloudfunctions.net,48,0,net,41.32489571,0.477272727,0.0384199,0.05120625,3,1,0,0,0,43,0.652,7,0.106,0,0,0,8,0.121,1,2,75,0,0,2.272727273,1.851851852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw202526.txt,http://www.groupy.pro,21,www.groupy.pro,14,0,pro,72.72727273,1,0.0005555,0.050286816,3,1,0,0,0,9,0.429,0,0,0,0,0,1,0.048,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7812643.txt,https://docs.google.com/forms/d/e/1faipqlsd1oa3lt2ezuxt9mjskiazk4g0xpw_krpkiy4mot2_pu1b4gg/viewform?usp=send_form,112,docs.google.com,15,0,com,14.5167501,0.636363636,0.5229071,0.041796777,3,1,0,0,0,81,0.723,11,0.098,1,1,0,10,0.107,1,50,67020,1,docsgoogleformsde1faipqlsd1oa3lt2ezuxt9mjskiazk4g0xpw_krpkiy4mot2_pu1b4ggviewform?usp=send_for,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,2,0,0,2,0,2,0
140763.txt,https://www.isolaralliance.org,29,www.isolaralliance.org,22,0,org,100,1,0.0799628,0.069016863,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,4253,790,1,isolaralliance,100,100,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,233,7,21,142,1,102,1
oph03546.txt,https://aroniapoland.com/wp-includes/microsoft/payment.html,59,aroniapoland.com,16,0,com,23.44660338,1,0.5229071,0.059152981,3,0,0,0,0,45,0.763,0,0,0,0,0,6,0.102,1,154,14633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8024677.txt,https://www.connextsbridge.com/,30,www.connextsbridge.com,22,0,com,72.38466537,1,0.5229071,0.060429216,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,261,72797,1,connextsbridge,100,100,1,0,1,0,0,0,0,2,0,0,1,1,0,1,0,0,1,2,3,6,0,0,0,0
77417.txt,https://www.lonestar.edu,23,www.lonestar.edu,16,0,edu,100,1,0.0115013,0.066636267,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,1393,7187,1,lonestar,100,100,1,0,1,0,0,1,0,5,0,1,0,1,0,0,1,0,1,25,9,38,160,3,108,1
8070327.txt,https://fb-restriction-appeal-8eeda.web.app/,44,fb-restriction-appeal-8eeda.web.app,35,0,app,29.47845805,0.419354839,0.001502,0.055597582,3,1,0,0,0,29,0.659,1,0.023,0,0,0,6,0.136,1,59,78,1,fb-restriction-eal-8eedaweb,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0
mw75271.txt,http://www.sirikhalsalaw.com,27,www.sirikhalsalaw.com,21,0,com,63.78316032,1,0.5229071,0.057073461,3,1,0,0,0,15,0.556,0,0,0,0,0,1,0.037,0,9,38,1,sirikhalsalaw,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169844.txt,https://www.nationalchurchillmuseum.org,38,www.nationalchurchillmuseum.org,31,0,org,100,1,0.0799628,0.058996383,3,1,0,0,0,25,0.658,0,0,0,0,0,1,0.026,1,961,3596,1,nationalchurchillmuseum,100,100,1,1,1,1,0,1,0,3,0,1,1,1,0,0,0,0,1,20,1,4,35,0,12,1
476134.txt,https://www.mdlogichealth.com,28,www.mdlogichealth.com,21,0,com,100,1,0.5229071,0.059556991,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,8754,14465,1,mdlogichealth,100,100,0,0,1,1,0,1,0,19,0,1,1,1,1,1,1,0,1,324,16,46,128,62,85,1
oph04491.txt,http://bafybeiacrz6olqvgrwktbn6ek6gt6b5qwa64of6cb44gyhdu43goqsod3q.ipfs.dweb.link/index.html?email=,98,bafybeiacrz6olqvgrwktbn6ek6gt6b5qwa64of6cb44gyhdu43goqsod3q.ipfs.dweb.link,74,0,link,8.832855662,0.202898551,0.0003306,0.037380394,4,2,0,0,0,72,0.735,13,0.133,0,1,0,5,0.061,0,9,108,1,bafybeiacrz6olqvgrwktbn6ek6gt6b5qwa64of6cb44gyhdu43goqsod3qipfsdwebindexhtml?email,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oph01514.txt,http://www.scparcelway.com/,26,www.scparcelway.com,19,0,com,67.22222222,1,0.5229071,0.060369236,3,1,0,0,0,14,0.538,0,0,0,0,0,1,0.038,0,9,78,1,scparcelway,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
127370.txt,https://www.meteoweb.eu,22,www.meteoweb.eu,15,0,eu,100,1,0.0056158,0.067890781,2,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,1318,19335,1,mtowb,0,0,1,1,0,1,1,0,0,3,0,1,1,1,0,0,0,0,1,67,4,8,148,0,143,1
727081.txt,https://www.volleyball.gr,24,www.volleyball.gr,17,0,gr,100,1,0.0016589,0.047317888,2,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,9322,321,1,volleyball,100,100,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,84,73,49,1550,2,33,1
769936.txt,https://www.bakeryonline.com,27,www.bakeryonline.com,20,0,com,100,1,0.5229071,0.062424945,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,546,385,1,bakeryonline,100,100,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,2,6,21,0,4,1
