FILENAME,URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
876060.txt,https://www.jfkthelastspeech.org,31,www.jfkthelastspeech.org,24,0,org,100,1,0.0799628,0.053373635,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,526,14272,1,jfkthelastspeech,100,100,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,9,9,19,93,3,92,1
mw141907.txt,http://www.n0n.hrbqn.com,24,www.n0n.hrbqn.com,17,0,com,61.36939983,0.777777778,0.5229071,0.047408707,3,2,0,0,0,10,0.417,1,0.042,0,0,0,2,0.083,0,2,33,0,0,11.11111111,11.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8055298.txt,https://articolo-inviocarte.com/,32,articolo-inviocarte.com,23,0,com,56.80529301,0.578947368,0.5229071,0.070373008,3,0,0,0,0,21,0.656,0,0,0,0,0,3,0.094,1,7,400,1,articolo-inviocarte,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
633896.txt,https://www.merakimarketinggroup.com,35,www.merakimarketinggroup.com,28,0,com,100,1,0.5229071,0.059724263,3,1,0,0,0,22,0.629,0,0,0,0,0,1,0.029,1,872,1639,1,merakimarketinggroup,100,100,0,0,1,0,0,1,0,3,0,1,0,1,0,0,1,0,1,5,22,16,30,1,3,1
117173.txt,https://www.wpthemedetector.com,30,www.wpthemedetector.com,23,0,com,100,1,0.5229071,0.063965236,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,430,9381,1,wpthemedetector,100,100,1,1,1,0,0,1,1,2,0,1,1,1,0,0,0,0,1,9,18,27,49,1,54,1
769398.txt,https://www.macoy.com,20,www.macoy.com,13,0,com,100,1,0.5229071,0.072461217,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,1033,9052,1,may,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,19,1,6,89,2,8,1
mw164452.txt,http://www.189ca4x1md3yvq1g2dw0n1klsics.com,42,www.189ca4x1md3yvq1g2dw0n1klsics.com,36,0,com,22.28147763,0.321428571,0.5229071,0.030016545,3,1,0,0,0,20,0.476,10,0.238,0,0,0,1,0.024,0,2,52,0,0,3.571428571,3.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853346.txt,https://www.r-dbi.org,20,www.r-dbi.org,13,0,org,100,0.8,0.0799628,0.057135814,3,1,0,0,0,6,0.3,0,0,0,0,0,2,0.1,1,153,335,1,r-dbi,100,100,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,7,5,18,1,5,1
8031926.txt,https://youthfulrelieveddriverwrapper.sentiglkbcx.repl.co/,57,youthfulrelieveddriverwrapper.sentiglkbcx.repl.co,49,0,co,23.06538942,0.652173913,0.0059772,0.051532335,2,2,0,0,0,46,0.807,0,0,0,0,0,3,0.053,1,198,869,1,youthfulrelieveddriverwrappersentiglkbcxrepl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
mw49541.txt,http://www.xsvgcf.cf,19,www.xsvgcf.cf,13,0,cf,57.03703704,1,0.0001858,0.03698113,2,1,0,0,0,7,0.368,0,0,0,0,0,1,0.053,0,20,207,1,xsvgf,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw131896.txt,http://www.adlliron-sana.ga,26,www.adlliron-sana.ga,20,0,ga,51.47058824,0.692307692,0.0002256,0.060556562,2,1,0,0,0,13,0.5,0,0,0,0,0,2,0.077,0,8,49,1,adlliron-sana,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767541.txt,https://www.fladgate.com,23,www.fladgate.com,16,0,com,100,1,0.5229071,0.059887743,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,855,1388,1,fladgate,100,100,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,24,12,4,209,0,197,1
48926.txt,https://www.yourcentralvalley.com,32,www.yourcentralvalley.com,25,0,com,100,1,0.5229071,0.059364907,3,1,0,0,0,19,0.594,0,0,0,0,0,1,0.031,1,8292,122417,1,yourcentralvalley,100,100,0,1,1,1,0,1,0,5,0,1,1,1,0,0,0,1,1,118,16,57,372,1,455,1
476003.txt,https://www.martinmarietta.com,29,www.martinmarietta.com,22,0,com,100,1,0.5229071,0.069140719,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,764,3526,1,martinmarietta,100,100,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,5,6,62,2,21,1
633073.txt,https://www.klcweb.com,21,www.klcweb.com,14,0,com,100,1,0.5229071,0.053764419,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,1746,721,1,klcweb,100,100,1,1,1,1,0,1,0,2,0,1,1,1,1,0,1,0,1,46,9,14,105,1,64,1
116365.txt,https://www.wismar.de,20,www.wismar.de,13,0,de,100,1,0.0326503,0.052180695,2,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,1361,467,1,wismar,100,100,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,22,7,19,412,0,16,1
mw51245.txt,http://www.fartit.com,20,www.fartit.com,14,0,com,89.45454545,1,0.5229071,0.063371804,3,1,0,0,0,8,0.4,0,0,0,0,0,1,0.05,0,16,50,1,fartit,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480152.txt,https://www.animationartist.com,30,www.animationartist.com,23,0,com,100,1,0.5229071,0.068925586,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,3134,8047,1,animationartist,100,100,0,1,1,0,0,0,0,6,0,0,1,1,1,1,1,1,1,42,11,24,0,0,230,1
7680891.txt,https://forms.office.com/pages/responsepage.aspx?id=ohdyclicseeuggrjwocnyc_obsknc9faprsbco6mlnhurtnevvdzuzzewddiq0xoskixulbontdsrs4u,131,forms.office.com,16,0,com,13.0830385,0.583333333,0.5229071,0.048874779,3,1,0,0,0,111,0.847,4,0.031,1,1,0,6,0.061,1,207,24629,1,formsofficepagesresponsepageaspx?id=ohdyclicseeuggrjwocnyc_obsknc9faprsbco6mlnhurtnevvdzuzzewddiq0xoskixulbontdsrs4,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,2,8,3,0,3,0
680481.txt,https://www.parkbukowina.pl,26,www.parkbukowina.pl,19,0,pl,100,1,0.0069695,0.045830941,2,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,233,436,1,arkbukowina,91.66666667,91.66666667,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,19,5,13,28,1,28,1
224124.txt,https://www.pref.tokushima.lg.jp,31,www.pref.tokushima.lg.jp,24,0,jp,100,0.588235294,0.0230451,0.047463711,2,3,0,0,0,16,0.516,0,0,0,0,0,3,0.097,1,1310,3629,1,preftokushimalg,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,99,49,30,167,0,98,1
21396.txt,https://www.tga.gov.au,21,www.tga.gov.au,14,0,au,100,0.571428571,0.0100856,0.055415055,2,2,0,0,0,7,0.333,0,0,0,0,0,2,0.095,1,2098,1251,1,tggov,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,16,4,1,49,0,10,1
453865.txt,https://www.solid-ground-books.com,33,www.solid-ground-books.com,26,0,com,100,0.388888889,0.5229071,0.060055552,3,1,0,0,0,18,0.545,0,0,0,0,0,3,0.091,1,926,502,1,solid-ground-books,100,100,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,68,0,2,33,0,41,1
8056406.txt,https://rogerswat.wixsite.com/love,34,rogerswat.wixsite.com,21,0,com,61.84527723,0.588235294,0.5229071,0.059627705,3,1,0,0,0,23,0.676,0,0,0,0,0,3,0.088,1,64,151,1,rogerswatwixsitelove,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,1,0
mw180160.txt,http://www.deunce68rtaint.rr.nu,31,www.deunce68rtaint.rr.nu,24,0,nu,40.80952381,0.529411765,0.0004584,0.053399646,2,2,0,0,0,16,0.516,2,0.065,0,0,0,2,0.065,0,23,77,1,deunce68rtaintrr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mw82179.txt,http://www.somnio.com,21,www.somnio.com,14,0,com,100,1,0.5229071,0.075542837,3,1,0,0,0,9,0.429,0,0,0,0,0,1,0.048,0,9,50,1,somnio,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24424.txt,https://www.cs.jhu.edu,21,www.cs.jhu.edu,14,0,edu,100,0.666666667,0.0115013,0.044215931,3,2,0,0,0,7,0.333,0,0,0,0,0,2,0.095,1,1502,9381,1,csjhu,0,0,1,1,1,0,0,1,0,12,0,1,0,0,0,0,0,0,1,35,4,25,159,0,168,1
mw5508.txt,http://www.info.96html.com,25,www.info.96html.com,19,0,com,67.44444444,0.636363636,0.5229071,0.049842631,3,2,0,0,0,10,0.4,2,0.08,0,0,0,2,0.08,0,2,859,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
oph03356.txt,https://www-tomo-ae.usrfiles.com/html/0e472f_4d9b2a88f72eb4191a8eb158b004ca1f.html,81,www-tomo-ae.usrfiles.com,24,0,com,16.71527035,0.45,0.5229071,0.03461222,3,1,0,0,0,42,0.519,23,0.284,0,0,0,8,0.099,1,2,91,0,0,0,1.470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8017002.txt,http://celominer.us,18,celominer.us,12,0,us,62.72189349,1,0.0045585,0.067370817,2,0,0,0,0,10,0.556,0,0,0,0,0,1,0.056,0,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8080638.txt,https://hd1-ms2.firebaseapp.com/,32,hd1-ms2.firebaseapp.com,23,0,com,65.52777778,0.684210526,0.5229071,0.051161655,3,1,0,0,0,18,0.562,2,0.062,0,0,0,4,0.125,1,108,8125,1,hd1-ms2firebaseapp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
8046015.txt,https://protounmaii.weebly.com/,31,protounmaii.weebly.com,22,0,com,58.78548329,0.666666667,0.5229071,0.060613184,3,1,0,0,0,20,0.645,0,0,0,0,0,3,0.097,1,129,368,1,protounmaiiweebly,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0
5009.txt,https://www.linode.com,21,www.linode.com,14,0,com,100,1,0.5229071,0.070126236,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,9764,4274,1,linode,100,100,1,1,1,0,0,1,0,3,0,1,1,0,0,0,0,0,1,67,30,23,389,1,386,1
8068097.txt,https://att43.godaddysites.com/,31,att43.godaddysites.com,22,0,com,76.50017966,0.833333333,0.5229071,0.053298284,3,1,0,0,0,18,0.581,2,0.065,0,0,0,3,0.097,1,97,10417,1,att43godaddysites,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,4,2,0,2,0
490798.txt,https://www.helmpublishing.com,29,www.helmpublishing.com,22,0,com,100,1,0.5229071,0.050469616,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,2391,3116,1,helmpublishing,100,100,1,0,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,46,2,17,100,0,12,1
468216.txt,https://www.domusnursery.com.au,30,www.domusnursery.com.au,23,0,au,100,0.8125,0.0100856,0.060784734,2,2,0,0,0,16,0.533,0,0,0,0,0,2,0.067,1,397,307,1,domusnurserycom,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,23,9,5,54,2,8,1
8104778.txt,https://maildinshaakckjnw466.web.app/,37,maildinshaakckjnw466.web.app,28,0,app,36.68191414,0.875,0.001502,0.041495731,3,1,0,0,0,23,0.622,3,0.081,0,0,0,3,0.081,1,108,8125,1,maildinshaakckjnw466web,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
8080618.txt,https://lespamiamilord.firebaseapp.com/,39,lespamiamilord.firebaseapp.com,30,0,com,60.31477627,0.576923077,0.5229071,0.061109564,3,1,0,0,0,28,0.718,0,0,0,0,0,3,0.077,1,16,110,1,lespamiamilordfirebaseapp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
833693.txt,https://www.mullers.org,22,www.mullers.org,15,0,org,100,1,0.0799628,0.061231867,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,384,462,1,mullers,100,100,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,5,11,66,0,7,1
8110123.txt,https://bafybeiemg6idwecwn7cgfloxp26duakqkivpabl5ff76wfxu6dvuhmhqkm.ipfs.dweb.link/,83,bafybeiemg6idwecwn7cgfloxp26duakqkivpabl5ff76wfxu6dvuhmhqkm.ipfs.dweb.link,74,0,link,11.02313124,0.217391304,0.0003306,0.03361967,4,2,0,0,0,63,0.759,8,0.096,0,0,0,4,0.048,1,878,10415,1,bafybeiemg6idwecwn7cgfloxp26duakqkivpabl5ff76wfxu6dvuhmhqkmipfsdweb,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,2,0,12,0,0,2,0
163716.txt,https://www.blanchardgold.com,28,www.blanchardgold.com,21,0,com,100,1,0.5229071,0.056937945,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,1128,9401,1,blanchardgold,100,100,1,1,1,0,0,1,0,8,1,1,1,1,0,1,1,1,1,41,9,11,184,0,147,1
405327.txt,https://www.safari-afrika.de,27,www.safari-afrika.de,20,0,de,100,0.538461538,0.0326503,0.054468153,2,1,0,0,0,13,0.481,0,0,0,0,0,2,0.074,1,343,9381,1,safari-afrika,100,100,0,1,1,0,0,0,0,4,0,0,1,1,0,0,0,0,1,19,15,19,87,0,89,1
449654.txt,https://www.inf2f.org,20,www.inf2f.org,13,0,org,100,0.8,0.0799628,0.0452817,3,1,0,0,0,6,0.3,1,0.05,0,0,0,1,0.05,1,1353,3750,1,inf2f,100,100,0,0,1,0,0,0,0,4,0,1,0,1,0,0,1,0,1,34,11,12,30,0,8,1
mw203572.txt,http://www.agieshorma.com,25,www.agieshorma.com,18,0,com,77.27891156,1,0.5229071,0.068207529,3,1,0,0,0,13,0.52,0,0,0,0,0,1,0.04,0,2,479,1,agieshorma,100,100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8084247.txt,http://logpossumb.temp.swtest.ru/,33,logpossumb.temp.swtest.ru,25,0,ru,36.46769231,0.5,0.0180132,0.053431663,2,2,0,0,0,22,0.667,0,0,0,0,0,4,0.121,0,120,143897,1,logpossumbtempswtest,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0
85407.txt,https://www.cooley.com,21,www.cooley.com,14,0,com,100,1,0.5229071,0.074848976,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,639,1479,1,oley,66.66666667,66.66666667,1,0,1,0,0,1,0,2,0,1,0,1,0,0,0,0,1,3,5,13,47,0,7,1
554562.txt,https://www.enclavegames.com,27,www.enclavegames.com,20,0,com,100,1,0.5229071,0.06690449,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,289,331,1,enclavegames,100,100,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,47,1,7,25,0,36,1
8012994.txt,https://jkkj-30814.web.app/,26,jkkj-30814.web.app,18,0,app,46.20498615,0.714285714,0.001502,0.020315382,3,1,0,0,0,10,0.385,5,0.192,0,0,0,3,0.115,1,108,8125,1,jkkj-30814web,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
8000933.txt,https://ebikediagnostics.com/jp,30,ebikediagnostics.com,20,0,com,75.51984877,1,0.5229071,0.05946468,3,0,0,0,0,20,0.667,0,0,0,0,0,2,0.067,1,35,126,1,ebikediagnosticsj,0,94.44444444,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
818849.txt,https://www.oneworldsee.org,26,www.oneworldsee.org,19,0,org,100,1,0.0799628,0.069006398,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,648,2431,1,onewldsee,0,0,1,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,27,18,10,10,1,6,1
25090.txt,https://www.infosniper.net,25,www.infosniper.net,18,0,net,100,1,0.0384199,0.061514614,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,313,545,1,infosniper,100,100,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,16,2,9,18,1,15,1
681783.txt,https://www.museum.ucsb.edu,26,www.museum.ucsb.edu,19,0,edu,100,0.636363636,0.0115013,0.052927397,3,2,0,0,0,12,0.462,0,0,0,0,0,2,0.077,1,563,5482,1,museumucsb,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,19,12,7,47,3,25,1
7553632.txt,https://beacons.ai/homebtlogin,29,beacons.ai,10,0,ai,47.61049227,1,0.0007675,0.064167713,2,0,0,0,0,19,0.655,0,0,0,0,0,2,0.069,1,90,394,1,beaconshomebtlogi,0,94.44444444,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,0,2,0
707008.txt,https://www.rtig.org.uk,22,www.rtig.org.uk,15,0,uk,100,0.625,0.028555,0.05416105,2,2,0,0,0,8,0.364,0,0,0,0,0,2,0.091,1,1342,4572,1,rtigorg,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,63,4,5,52,0,9,1
mw65900.txt,http://www.mhcj.urlfb.co,23,www.mhcj.urlfb.co,17,0,co,54.01521555,0.6,0.0059772,0.04112845,2,2,0,0,0,10,0.435,0,0,0,0,0,2,0.087,0,8,41,1,mhjurlfb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8053115.txt,https://attloginpageworldplus11.square.site/,44,attloginpageworldplus11.square.site,35,0,site,43.67701034,0.8,0.0017656,0.051640528,4,1,0,0,0,31,0.705,2,0.045,0,0,0,3,0.068,1,68,80,1,attloginpageworldplus11square,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mw145202.txt,http://www.buffetmazzi.com.br,28,www.buffetmazzi.com.br,22,0,br,68.86426593,0.8,0.0094423,0.046990069,2,2,0,0,0,15,0.536,0,0,0,0,0,2,0.071,0,3,116,1,uffetmazzicom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8048640.txt,https://styygvbk6a.web.app/,27,styygvbk6a.web.app,18,0,app,53.86614685,0.714285714,0.001502,0.03454159,3,1,0,0,0,15,0.556,1,0.037,0,0,0,3,0.111,1,108,8125,1,styygvbk6aweb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
8107297.txt,https://corma9483.marcror38.repl.co/,36,corma9483.marcror38.repl.co,27,0,co,42.01266714,0.5,0.0059772,0.053561899,2,2,0,0,0,18,0.5,6,0.167,0,0,0,4,0.111,1,198,869,1,rma9483marcror38repl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
950.txt,https://www.storyblocks.com,26,www.storyblocks.com,19,0,com,100,1,0.5229071,0.059724682,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,2057,3408,1,storyblocks,100,100,1,1,1,1,0,1,2,1,0,1,1,1,0,0,1,0,1,29,8,21,128,0,140,1
50884.txt,https://www.tmag.tas.gov.au,26,www.tmag.tas.gov.au,19,0,au,100,0.416666667,0.0100856,0.058347153,2,3,0,0,0,11,0.423,0,0,0,0,0,3,0.115,1,777,662,1,tmgtsgov,0,0,1,0,1,0,0,1,0,2,0,1,1,1,0,0,0,0,1,17,7,13,169,1,143,1
425894.txt,https://www.realtimegenomics.com,31,www.realtimegenomics.com,24,0,com,100,1,0.5229071,0.069557545,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,674,264,1,realtimegenomics,100,100,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,12,12,53,0,10,1
100199.txt,https://www.geopoliticalmonitor.com,34,www.geopoliticalmonitor.com,27,0,com,100,1,0.5229071,0.068996948,3,1,0,0,0,21,0.618,0,0,0,0,0,1,0.029,1,950,3453,1,geopoliticalmonitor,100,100,0,1,1,0,0,1,0,4,0,1,1,1,1,0,1,0,1,13,16,26,99,2,108,1
mw27710.txt,http://www.qqgroups.info,23,www.qqgroups.info,17,0,info,60.57692308,1,0.0075051,0.040344856,4,1,0,0,0,11,0.478,0,0,0,0,0,1,0.043,0,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15809.txt,https://www.scielo.br,20,www.scielo.br,13,0,br,100,1,0.0094423,0.064188878,2,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,9880,601,1,scielo,100,100,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,17,2,5,25,3,1037,1
779612.txt,https://www.hps.hr,17,www.hps.hr,10,0,hr,100,1,0.0005731,0.032061682,2,1,0,0,0,4,0.235,0,0,0,0,0,1,0.059,1,569,15152,1,ps,66.66666667,66.66666667,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,18,5,6,204,20,30,1
