FILENAME,URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
8095280.txt,https://michelhuston.autocode.run/my-new-project@dev/home.html,62,michelhuston.autocode.run,25,0,run,24.59658312,0.619047619,4.91E-05,0.057284708,3,1,0,0,0,46,0.742,0,0,0,0,0,8,0.129,1,9,315240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475650.txt,https://www.techniktest-online.de,32,www.techniktest-online.de,25,0,de,100,0.666666667,0.0326503,0.059818441,2,1,0,0,0,18,0.562,0,0,0,0,0,2,0.062,1,939,6665,1,techniktest-online,100,100,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,25,5,7,115,0,138,1
817634.txt,https://www.iasb.uscourts.gov,28,www.iasb.uscourts.gov,21,0,gov,100,0.692307692,0.0033282,0.058655667,3,2,0,0,0,14,0.5,0,0,0,0,0,2,0.071,1,430,3322,1,iasbuscourts,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,8,44,31,90,0,17,1
240343.txt,https://www.emstell.com,22,www.emstell.com,15,0,com,100,1,0.5229071,0.068049042,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,3969,25947,1,emstell,100,100,0,1,1,0,0,1,0,13,0,1,1,1,1,0,1,0,1,59,6,55,131,19,160,1
441709.txt,https://www.blackseanews.net,27,www.blackseanews.net,20,0,net,100,1,0.0384199,0.058814986,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,332,8948,1,blackseaws,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,19,3,10,30,1,28,1
347.txt,https://www.slashgear.com,24,www.slashgear.com,17,0,com,100,1,0.5229071,0.063280775,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,1133,11094,1,slashgear,100,100,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,36,2,3,155,1,16,1
390091.txt,https://www.frognprincess.com,28,www.frognprincess.com,21,0,com,100,1,0.5229071,0.061452533,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,517,2232,1,frognprincess,100,100,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,7,12,0,11,1
239638.txt,https://www.wef.org.in,21,www.wef.org.in,14,0,in,100,0.571428571,0.0050842,0.053027553,2,2,0,0,0,7,0.333,0,0,0,0,0,2,0.095,1,1791,419,1,weforg,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,18,5,7,130,28,141,1
539503.txt,https://www.ianwatson.info,25,www.ianwatson.info,18,0,info,100,1,0.0075051,0.058416945,4,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,210,9381,1,ianwatson,100,100,0,1,1,0,0,1,30,0,0,1,1,1,0,0,0,0,1,15,8,13,77,0,79,1
33683.txt,https://www.mycouriertribune.com,31,www.mycouriertribune.com,24,0,com,100,1,0.5229071,0.062045226,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,5617,13383,1,myuriertribune,0,0,0,1,1,1,0,1,0,2,0,1,1,1,0,1,0,0,1,61,5,42,373,9,115,1
607521.txt,https://www.salvagetruckbuyer.com,32,www.salvagetruckbuyer.com,25,0,com,100,1,0.5229071,0.053850848,3,1,0,0,0,19,0.594,0,0,0,0,0,1,0.031,1,344,615,1,salvagetruckbuyer,100,100,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,11,4,9,1,1,10,1
582304.txt,https://www.bestenwettanbieter.net,33,www.bestenwettanbieter.net,26,0,net,100,1,0.0384199,0.062460092,3,1,0,0,0,20,0.606,0,0,0,0,0,1,0.03,1,1244,932,1,bestenwettanbieter,100,100,0,0,1,0,0,1,0,2,0,0,0,0,0,1,1,0,1,10,6,9,100,0,76,1
776037.txt,https://www.aop.bg,17,www.aop.bg,10,0,bg,100,1,0.0003954,0.057916704,2,1,0,0,0,4,0.235,0,0,0,0,0,1,0.059,1,508,230,1,aop,100,100,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,4,7,2,3,1
56352.txt,https://www.cipr.co.uk,21,www.cipr.co.uk,14,0,uk,100,0.714285714,0.028555,0.061462599,2,2,0,0,0,7,0.333,0,0,0,0,0,2,0.095,1,1610,2433,1,ciprco,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,21,2,6,55,1,23,1
7864315.txt,https://delevery05.firebaseapp.com/,34,delevery05.firebaseapp.com,26,0,com,64.71619549,0.636363636,0.5229071,0.053255765,3,1,0,0,0,22,0.647,2,0.059,0,0,0,2,0.059,1,114,609,0,0,4.545454545,4.545454545,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0
874703.txt,https://www.basketballinspain.com,32,www.basketballinspain.com,25,0,com,100,1,0.5229071,0.057346991,3,1,0,0,0,19,0.594,0,0,0,0,0,1,0.031,1,959,13347,1,basketballinspain,100,100,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,20,19,16,82,164,94,1
136477.txt,https://www.kclonewolf.com,25,www.kclonewolf.com,18,0,com,100,1,0.5229071,0.060607216,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,5917,22382,1,kclonewolf,100,100,0,0,1,0,0,1,0,4,0,1,0,0,0,1,0,0,1,8,4,9,0,0,7,1
8063129.txt,https://mpiskota.gr/dors,24,mpiskota.gr,11,0,gr,44.99080882,1,0.0016589,0.057222732,2,0,0,0,0,14,0.583,0,0,0,0,0,2,0.083,1,9,75,1,mpiskotadors,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
oph00520.txt,http://www.v2deniz.net/,22,www.v2deniz.net,15,0,net,71.62534435,0.857142857,0.0384199,0.04606772,3,1,0,0,0,9,0.409,1,0.045,0,0,0,1,0.045,0,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw178742.txt,http://www.am859.com,20,www.am859.com,13,0,com,88.88888889,1,0.5229071,0.047800464,3,1,0,0,0,5,0.25,3,0.15,0,0,0,1,0.05,0,2,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8085970.txt,https://eilop-vuines.web.app/,29,eilop-vuines.web.app,20,0,app,45.16666667,0.4375,0.001502,0.05214732,3,1,0,0,0,17,0.586,0,0,0,0,0,4,0.138,1,108,8125,1,eilop-vuinesweb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
oph02679.txt,https://graphicool.com/wpadmins/otto/otto/in-china/index.html,61,graphicool.com,14,0,com,23.26912174,1,0.5229071,0.060097405,3,0,0,0,0,45,0.738,0,0,0,0,0,8,0.131,1,224,2428,1,graphicoolwpadminsottoottoin-chinaindexhtml,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,6,0,21,0,0
91212.txt,https://www.afw.com,18,www.afw.com,11,0,com,100,1,0.5229071,0.056473038,3,1,0,0,0,5,0.278,0,0,0,0,0,1,0.056,1,2658,1472,1,afw,100,100,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,63,18,44,419,0,28,1
788754.txt,https://www.celebskart.com,25,www.celebskart.com,18,0,com,100,1,0.5229071,0.063589277,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,448,257,1,celebskart,100,100,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,16,2,9,7,0,11,1
8106143.txt,http://advanced.xxdazbvqvqyzgkvu.sepa-00980-force-drop.oa.r.appspot.com/?fbclid=iwar3cwfan4hfsp0crt_yegh9adawcdbfuvnio1uhwupvtegzcrjvossguids,141,advanced.xxdazbvqvqyzgkvu.sepa-00980-force-drop.oa.r.appspot.com,64,0,com,8.315965776,0.366666667,0.5229071,0.041581214,3,5,0,0,0,111,0.787,10,0.071,1,1,0,11,0.092,0,12,149,1,advancedxxdazbvqvqyzgkvusepa-00980-force-dropoarappspot?fbclid=iwar3cwfan4hfsp0crt_yegh9adawcdbfuvnio1uhwupvtegzcrjvossguids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw5321.txt,http://www.utakatarefrain.com,28,www.utakatarefrain.com,22,0,com,66.79662118,1,0.5229071,0.063037166,3,1,0,0,0,16,0.571,0,0,0,0,0,1,0.036,0,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw213391.txt,http://www.aquarell.spb.ru,25,www.aquarell.spb.ru,19,0,ru,75,0.75,0.0180132,0.049940674,2,2,0,0,0,12,0.48,0,0,0,0,0,2,0.08,0,31,22038,1,aquaellspb,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,4,1,4,4,0,3,0
mw66135.txt,http://www.rrkoop.fburl.fun,26,www.rrkoop.fburl.fun,20,0,fun,39.0625,0.583333333,0.0001194,0.045456316,3,2,0,0,0,13,0.5,0,0,0,0,0,2,0.077,0,8,41,1,rrkoopfburl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oph07385.txt,http://silly-lehmann.151-80-13-4.plesk.page/517d0,49,silly-lehmann.151-80-13-4.plesk.page,36,0,page,22.15366767,0.35483871,0.0001446,0.033340662,4,2,0,0,0,22,0.449,12,0.245,0,0,0,8,0.163,0,9,58,1,silly-lehmann151-80-13-4plesk517d0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460662.txt,https://www.ojedelisi.com,24,www.ojedelisi.com,17,0,com,100,1,0.5229071,0.06523198,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,912,15031,1,ojedelisi,100,100,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,22,5,5,313,0,316,1
8115331.txt,https://promociones.lnterbank.benefitpe.com/,44,promociones.lnterbank.benefitpe.com,35,0,com,45.569161,0.387096774,0.5229071,0.063243013,3,2,0,0,0,32,0.727,0,0,0,0,0,4,0.091,1,484,309,1,promocioneslnterbankbenefitpe,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2,2,1,0,0,0,0
mw73703.txt,http://www.nekomediphile.com,27,www.nekomediphile.com,21,0,com,70.43444829,1,0.5229071,0.061991092,3,1,0,0,0,15,0.556,0,0,0,0,0,1,0.037,0,9,50,1,nekomediphile,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8008857.txt,https://sjtnu.github.io/qp/,26,sjtnu.github.io,15,0,io,72.96946069,0.583333333,0.0129268,0.041533402,2,1,0,0,0,15,0.577,0,0,0,0,0,3,0.115,1,81,3909,1,sjtnugithubqp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0
oph03005.txt,https://grazingdreamz.com/wp-includes/wp-limkdlm/liinkedinhardest/900,68,grazingdreamz.com,17,0,com,20.1524044,1,0.5229071,0.049253312,3,0,0,0,0,51,0.75,2,0.029,0,0,0,7,0.103,1,9,120,1,grazingdreamzwp-includeswp-limkdlmliinkedinhardest90,0,98.11320755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
712744.txt,https://www.springthyme.co.uk,28,www.springthyme.co.uk,21,0,uk,100,0.857142857,0.028555,0.053041284,2,2,0,0,0,14,0.5,0,0,0,0,0,2,0.071,1,818,1855,1,springthymeco,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,45,4,1,87,0,90,1
8136973.txt,https://forfrom.com/httpdocs,28,forfrom.com,11,0,com,46.88095238,1,0.5229071,0.059834263,3,0,0,0,0,18,0.643,0,0,0,0,0,2,0.071,1,9,79,1,forfromhttpdocs,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
oph09570.txt,http://www.amazcazzm-co-jp.amazococn.50gb026.xyz/,49,www.amazcazzm-co-jp.amazococn.50gb026.xyz,41,0,xyz,27.3192111,0.393939394,0.0017496,0.043096849,3,3,0,0,0,27,0.551,5,0.102,0,0,0,6,0.122,0,40,112,1,amazcazzm-co-jpamazococn50gb026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8084088.txt,https://www.url.sudointelligence.com/cekep,42,www.url.sudointelligence.com,28,0,com,40.50179211,0.85,0.5229071,0.060698091,3,2,0,0,0,27,0.643,0,0,0,0,0,3,0.071,1,13,159,1,urlsudointelligencecekep,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mw81260.txt,http://www.makc.ru,17,www.makc.ru,11,0,ru,100,1,0.0180132,0.058829253,2,1,0,0,0,5,0.294,0,0,0,0,0,1,0.059,0,9,50,1,makc,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820632.txt,https://www.alldatasheet.net,27,www.alldatasheet.net,20,0,net,100,1,0.0384199,0.062587481,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,616,1683,1,alldatasheet,100,100,1,0,1,0,0,1,1,3,0,1,1,1,0,0,0,0,1,0,6,167,215,0,1,1
41181.txt,https://www.samsclass.info,25,www.samsclass.info,18,0,info,100,1,0.0075051,0.058210807,4,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,426,526,1,samsclass,100,100,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,11,2,2,0,0,60,1
mw72827.txt,http://www.yourgafflettings.com,30,www.yourgafflettings.com,24,0,com,63.82271468,1,0.5229071,0.053980992,3,1,0,0,0,18,0.6,0,0,0,0,0,1,0.033,0,4,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mw52360.txt,http://www.joe.dj,16,www.joe.dj,10,0,dj,73.01587302,1,1.95E-05,0.056938903,2,1,0,0,0,4,0.25,0,0,0,0,0,1,0.062,0,17,364,1,joe,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0
165389.txt,https://www.civilsdaily.com,26,www.civilsdaily.com,19,0,com,100,1,0.5229071,0.055029996,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,2566,11649,1,civilsdaily,100,100,0,1,1,1,0,1,2,4,0,1,0,1,0,1,1,0,0,46,21,30,258,0,268,1
8099422.txt,https://attloginpage3331110.square.site/,40,attloginpage3331110.square.site,31,0,site,50.67637877,0.769230769,0.0017656,0.045091841,4,1,0,0,0,22,0.55,7,0.175,0,0,0,3,0.075,1,68,80,1,attloginpage3331110square,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8084648.txt,https://auth1-0utlookfolders-aus.firebaseapp.com/,49,auth1-0utlookfolders-aus.firebaseapp.com,40,0,com,51.66768293,0.416666667,0.5229071,0.054462056,3,1,0,0,0,34,0.694,2,0.041,0,0,0,5,0.102,1,45,117,1,auth1-0utlookfolders-ausfirebaseapp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7953633.txt,https://cuenbaseepruulugnesss.godaddysites.com/,46,cuenbaseepruulugnesss.godaddysites.com,38,0,com,50.36160421,0.647058824,0.5229071,0.056410707,3,1,0,0,0,36,0.783,0,0,0,0,0,2,0.043,1,30,115,1,cuenbaseepruulugnesssgodaddysites,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0
7989809.txt,https://storageapi-new.fleek.co/04fa1803-dae9-4952-bc9d-0a184da4fbdf-bucket/ind.html,83,storageapi-new.fleek.co,23,0,co,17.42409253,0.55,0.0059772,0.03952677,2,1,0,0,0,47,0.566,17,0.205,0,0,0,11,0.133,1,98,14856,1,storageapi-newfleek04fa1803-dae9-4952-bc9d-0a184da4fbdf-bucketindhtm,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,0,1,2,0,0,0
mw212776.txt,http://www.ptoffroad.com,24,www.ptoffroad.com,17,0,com,75.23245985,1,0.5229071,0.060416324,3,1,0,0,0,12,0.5,0,0,0,0,0,1,0.042,0,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8034446.txt,https://scfd-22f.web.app/,24,scfd-22f.web.app,16,0,app,55.10110294,0.583333333,0.001502,0.034386219,3,1,0,0,0,11,0.458,2,0.083,0,0,0,3,0.125,1,108,8125,1,scfd-22fweb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
618746.txt,https://www.alamodehome.com,26,www.alamodehome.com,19,0,com,100,1,0.5229071,0.072492616,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,922,440,1,alamodehome,100,100,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,20,14,14,3,2,98,1
745334.txt,https://www.frontons.net,23,www.frontons.net,16,0,net,100,1,0.0384199,0.065456122,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,392,2176,1,frontons,100,100,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,19,5,7,45,0,25,1
120008.txt,https://www.religiousstudiesproject.com,38,www.religiousstudiesproject.com,31,0,com,100,1,0.5229071,0.060322881,3,1,0,0,0,25,0.658,0,0,0,0,0,1,0.026,1,1624,19881,1,religiousstudiesproject,100,100,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,33,31,36,167,10,210,1
mw7379.txt,http://www.synchro-ntp.com,25,www.synchro-ntp.com,19,0,com,74.55555556,0.727272727,0.5229071,0.058392126,3,1,0,0,0,12,0.48,0,0,0,0,0,2,0.08,0,2,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517372.txt,https://www.cpme.org,19,www.cpme.org,12,0,org,100,1,0.0799628,0.068922809,3,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,379,1046,1,cpme,100,100,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,14,4,6,88,5,52,1
245186.txt,https://www.leguidepratique.com,30,www.leguidepratique.com,23,0,com,100,1,0.5229071,0.056502266,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,663,214,1,leguidepratique,100,100,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,62,7,7,52,4,31,1
776113.txt,https://www.amaiamontero.com,27,www.amaiamontero.com,20,0,com,100,1,0.5229071,0.076823541,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,863,17737,1,amaiamontero,100,100,0,1,1,0,0,0,0,6,0,1,1,1,0,0,0,0,1,25,36,50,61,3,75,1
164505.txt,https://www.meiji.com,20,www.meiji.com,13,0,com,100,1,0.5229071,0.065529217,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,718,312,1,meiji,100,100,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,20,4,14,231,2,9,1
139445.txt,https://www.whitebitcoin.io,26,www.whitebitcoin.io,19,0,io,100,1,0.0129268,0.057158383,2,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,1852,4266,1,whtebtcon,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,62,22,20,89,25,131,1
8048728.txt,https://facebookcenter1001982749871.web.app/,44,facebookcenter1001982749871.web.app,35,0,app,35.51927438,0.903225806,0.001502,0.036391879,3,1,0,0,0,20,0.455,13,0.295,0,0,0,3,0.068,1,13,80,1,facebookcenter1001982749871web,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mw185885.txt,http://www.microcodez.xyz,24,www.microcodez.xyz,18,0,xyz,72.27387997,1,0.0017496,0.056613806,3,1,0,0,0,12,0.5,0,0,0,0,0,1,0.042,0,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8077168.txt,https://ggsexpole.firebaseapp.com/,34,ggsexpole.firebaseapp.com,25,0,com,70.76923077,0.571428571,0.5229071,0.057070746,3,1,0,0,0,23,0.676,0,0,0,0,0,3,0.088,1,16,110,1,ggsexpolefirebaseapp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
591451.txt,https://www.marysminiatures.net,30,www.marysminiatures.net,23,0,net,100,1,0.0384199,0.061364251,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,1413,1690,1,marysminiatures,100,100,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,16,2,17,778,4,784,1
8119544.txt,https://dev-validacionbhd934.pantheonsite.io/,45,dev-validacionbhd934.pantheonsite.io,36,0,io,60.46880214,0.515151515,0.0129268,0.052671411,2,1,0,0,0,30,0.667,3,0.067,0,0,0,4,0.089,1,141,161,1,dev-validacnbhd934pantheonsite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0
8091048.txt,https://bt-109638.square.site/,30,bt-109638.square.site,21,0,site,62.59432267,0.8125,0.0017656,0.037259527,4,1,0,0,0,12,0.4,6,0.2,0,0,0,4,0.133,1,273,20114,1,bt-109638square,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19,3,9,2,0,3,0
8008048.txt,https://s3.amazonaws.com/appforest_uf/f1672928170901x832944279810371700/e-mail_settings_2023.html?websrc=05i8e-2d663c9oc3oa93a8oxib54i73x50-34a564a6540a46x554-9c5b4--54cd4454xxic-544oic2b48ic83639-96ai2502605-e77xeab-2ib6c6a0888eii76-5de4384b0id35e4-5b65-5855c00555o5-23x3eecaei4a9670i6aex45365443496o44442d83ca0e5ab03044-086-i-b63504i3i&amp;dispatch=5921257785045547650639297849390546933423747591819288257008724545718402134489265070083131783453084931440878298288671073546909601554326157614211152388973961209675135141126118052817444975227751511898946277075462490876892203803393222618&amp;id=54xo-c66e48io44x54049634idaoa8-5biec69560-8-54d674xei95a-3cac5,652,s3.amazonaws.com,16,0,com,2.49198444,0.916666667,0.5229071,0.017158615,3,1,0,0,0,168,0.258,437,0.67,3,1,0,35,0.06,1,3,661,0,0,0,0.156739812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
