FILENAME,URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
49570.txt,https://www.bvb.ro,17,www.bvb.ro,10,0,ro,100,1,0.001523,0.029657237,2,1,0,0,0,4,0.235,0,0,0,0,0,1,0.059,1,2170,11678,1,bvb,100,100,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,13,1,5,107,0,33,1
549821.txt,https://www.rackwarehouse.com,28,www.rackwarehouse.com,21,0,com,100,1,0.5229071,0.063661655,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,1650,796,1,rackwarehouse,100,100,1,1,1,0,0,1,1,2,0,1,1,1,0,0,1,0,1,50,8,16,235,8,206,1
54123.txt,https://www.starline.ru,22,www.starline.ru,15,0,ru,100,1,0.0180132,0.063296141,2,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,4774,19955,1,staline,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,66,35,79,125,2,157,1
490654.txt,https://www.omearalondon.com,27,www.omearalondon.com,20,0,com,100,1,0.5229071,0.074781357,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,671,733,1,omearalondon,100,100,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,23,2,3,38,1,39,1
8125086.txt,https://cloudflare-ipfs.com/ipfs/bafybeiekcocd54a5mnmfc7mlaoetnms4eyd7ekfashyod2jz2cnailceb4/,93,cloudflare-ipfs.com,19,0,com,23.03087902,0.733333333,0.5229071,0.048246611,3,0,0,0,0,71,0.763,9,0.097,0,0,0,5,0.054,1,2,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653293.txt,https://www.kingoscarcentralia.com,33,www.kingoscarcentralia.com,26,0,com,100,1,0.5229071,0.066051315,3,1,0,0,0,20,0.606,0,0,0,0,0,1,0.03,1,1418,9381,1,kingoscarcentralia,100,100,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,19,10,15,42,11,44,1
8106548.txt,http://2023-1inch.com,21,2023-1inch.com,14,0,com,57.27891156,0.9,0.5229071,0.03863994,3,0,0,0,0,7,0.333,5,0.238,0,0,0,2,0.095,0,2,29,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8102204.txt,https://infoc2cnazionale.com/ffbcdmozqke9vsr/core/06085/logonstep,65,infoc2cnazionale.com,20,0,com,23.30584477,0.6875,0.5229071,0.051067247,3,0,0,0,0,45,0.692,7,0.108,0,0,0,5,0.077,1,2,73,0,0,0,2.040816327,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577323.txt,https://www.brigittegastelancestry.com,37,www.brigittegastelancestry.com,30,0,com,100,1,0.5229071,0.060634969,3,1,0,0,0,24,0.649,0,0,0,0,0,1,0.027,1,443,283,1,brigittegastelancestry,100,100,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4,0,1,0,0,39,1
7969162.txt,https://www.studiopedis.com/wp-admin/inc/anti/torsion/,53,www.studiopedis.com,19,0,com,32.68179372,1,0.5229071,0.060525487,3,1,0,0,0,35,0.66,0,0,0,0,0,6,0.113,1,9,103,1,studiopediswp-adminincantitorsion,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8139499.txt,https://infura-ipfs.io/ipfs/qmvyvhv3bjqnzvw3si4xz3zicqpaxoaf9yhd23ektxxtot,74,infura-ipfs.io,14,0,io,13.96735332,0.636363636,0.0129268,0.033496364,2,0,0,0,0,55,0.743,7,0.095,0,0,0,4,0.054,1,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
oph02232.txt,http://signup.breezstrime.com/,29,signup.breezstrime.com,22,0,com,68.37944664,0.666666667,0.5229071,0.057734569,3,1,0,0,0,20,0.69,0,0,0,0,0,2,0.069,0,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw22743.txt,http://www.polandgrows.com,25,www.polandgrows.com,19,0,com,73.33333333,1,0.5229071,0.059531418,3,1,0,0,0,13,0.52,0,0,0,0,0,1,0.04,0,4,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
867211.txt,https://www.vindheim.net,23,www.vindheim.net,16,0,net,100,1,0.0384199,0.054741,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,192,297,1,vindheim,100,100,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,7,0,0,1,0,10,1
oph06239.txt,http://2019k365.com/,20,2019k365.com,12,0,com,75.32051282,0.625,0.5229071,0.02383716,3,0,0,0,0,4,0.2,7,0.35,0,0,0,2,0.1,0,4,59,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
584784.txt,https://www.grand-deluxe.com,27,www.grand-deluxe.com,20,0,com,100,0.583333333,0.5229071,0.05557319,3,1,0,0,0,13,0.481,0,0,0,0,0,2,0.074,1,820,3248,1,grand-deluxe,100,100,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,33,6,11,136,0,143,1
608123.txt,https://www.petmagazine.it,25,www.petmagazine.it,18,0,it,100,1,0.012178,0.058429422,2,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,1272,1820,1,petmagazne,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,58,13,31,232,0,236,1
7885193.txt,https://s.id/bpersicurezza,25,s.id,4,0,id,42.25297962,1,0.0014653,0.048900265,2,0,0,0,0,15,0.6,0,0,0,0,0,2,0.08,1,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220371.txt,https://www.ericulous.com,24,www.ericulous.com,17,0,com,100,1,0.5229071,0.066141982,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,510,11584,1,ericulous,100,100,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,19,10,10,55,0,56,1
649928.txt,https://www.frugalinfairfield.com,32,www.frugalinfairfield.com,25,0,com,100,1,0.5229071,0.053667128,3,1,0,0,0,19,0.594,0,0,0,0,0,1,0.031,1,1308,15416,1,frugalinfairfield,100,100,0,0,1,0,0,1,0,4,0,1,0,1,0,0,1,0,0,35,4,15,146,0,41,1
mw39655.txt,http://www.root.saltlakenews.org,31,www.root.saltlakenews.org,25,0,org,47.86641929,0.764705882,0.0799628,0.064723075,3,2,0,0,0,18,0.581,0,0,0,0,0,2,0.065,0,9,50,1,rootsaltlakenews,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7973412.txt,https://dazzling-meitner.34-28-249-221.plesk.page/dierts,55,dazzling-meitner.34-28-249-221.plesk.page,41,0,page,23.6235119,0.333333333,0.0001446,0.040026398,4,2,0,0,0,29,0.527,10,0.182,0,0,0,8,0.145,1,3,137,1,dazzling-meitner34-28-249-221pleskdiert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
556662.txt,https://www.booniehicks.com,26,www.booniehicks.com,19,0,com,100,1,0.5229071,0.064977066,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,3801,9458,1,booniehicks,100,100,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,30,10,12,73,7,82,1
862678.txt,https://www.newsrt.co.uk,23,www.newsrt.co.uk,16,0,uk,100,0.777777778,0.028555,0.059760825,2,2,0,0,0,9,0.391,0,0,0,0,0,2,0.087,1,546,9381,1,newsrtco,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,27,9,14,88,0,90,1
8025454.txt,https://s3.amazonaws.com/appforest_uf/f1675093621849x357898073353937660/keepon.html,82,s3.amazonaws.com,16,0,com,22.07353299,0.916666667,0.5229071,0.02882505,3,1,0,0,0,35,0.427,32,0.39,0,0,0,7,0.085,1,2,796309,0,0,0,1.470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697089.txt,https://www.mtlebanon.org,24,www.mtlebanon.org,17,0,org,100,1,0.0799628,0.066866862,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,2948,962,1,mtlebanon,100,100,1,0,1,0,0,1,1,5,0,1,0,1,0,0,0,0,1,12,11,20,93,0,27,1
701680.txt,https://www.projectyano.org,26,www.projectyano.org,19,0,org,100,1,0.0799628,0.064006626,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,590,1234,1,projectyano,100,100,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,19,6,19,48,0,11,1
474637.txt,https://www.pncguam.com,22,www.pncguam.com,15,0,com,100,1,0.5229071,0.05932495,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,3900,10451,1,pncguam,100,100,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,64,40,60,171,28,207,1
oph14306.txt,http://tmmxcpjsez.duckdns.org/,30,tmmxcpjsez.duckdns.org,22,0,org,53.53934603,0.611111111,0.0799628,0.046130146,3,1,0,0,0,20,0.667,0,0,0,0,0,3,0.1,0,103,87,1,tmmxcpjsezduckdns,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,1,0,0,0,0,0
557724.txt,https://www.igoryork.ru,22,www.igoryork.ru,15,0,ru,100,1,0.0180132,0.056905681,2,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,387,1378,1,igoyok,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,2,10,22,40,2,13,1
843279.txt,https://www.europetnet.org,25,www.europetnet.org,18,0,org,100,1,0.0799628,0.068509566,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,832,320,1,europetnet,100,100,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,10,13,25,40,11,6,1
7812215.txt,http://s.id/accedibper_info,26,s.id,4,0,id,40.23809524,1,0.0014653,0.052600287,2,0,0,0,0,16,0.615,0,0,0,0,0,3,0.115,0,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8122230.txt,https://quizfacil.com/m1-esp/?url=presell-tarjeta-banco-pichincha,65,quizfacil.com,13,0,com,19.66334469,1,0.5229071,0.055077215,3,0,0,0,0,47,0.723,1,0.015,1,1,0,7,0.138,1,175,107,1,quizfacilm1-esp?url=presell-tarjeta-banco-pichincha,0,100,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,7,2,3,0,3,0
578192.txt,https://www.cillablack.com,25,www.cillablack.com,18,0,com,100,1,0.5229071,0.059548534,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,398,8047,1,cillablack,100,100,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,21,14,21,49,1,56,1
149638.txt,https://www.montgomerycollege.edu,32,www.montgomerycollege.edu,25,0,edu,100,1,0.0115013,0.064331354,3,1,0,0,0,19,0.594,0,0,0,0,0,1,0.031,1,1424,472,1,montgomerycollege,100,100,1,0,1,0,0,1,0,2,0,1,1,1,0,0,1,0,1,25,7,22,215,11,25,1
7964241.txt,https://lbrhjz.webwave.dev/,26,lbrhjz.webwave.dev,18,0,dev,39.89603639,0.571428571,0.0009613,0.038057342,3,1,0,0,0,16,0.615,0,0,0,0,0,2,0.077,1,66,3018,1,lbrhjzwebwave,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0
428594.txt,https://www.dalton-cosmetics.com,31,www.dalton-cosmetics.com,24,0,com,100,0.625,0.5229071,0.069037083,3,1,0,0,0,17,0.548,0,0,0,0,0,2,0.065,1,2668,3291,1,dalton-smetics,0,0,1,1,1,0,0,1,0,2,0,1,0,1,0,0,1,0,0,4,3,8,13,0,36,1
19530.txt,https://www.codyhouse.co,23,www.codyhouse.co,16,0,co,100,1,0.0059772,0.059499473,2,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,936,642,1,odyhouse,88.88888889,88.88888889,1,0,1,0,0,1,0,2,0,1,0,0,0,0,1,0,1,19,2,3,2,0,8,1
110308.txt,https://www.stateparks.com,25,www.stateparks.com,18,0,com,100,1,0.5229071,0.062681613,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,872,12572,1,stateparks,100,100,1,1,1,0,0,1,0,31,0,0,1,1,0,0,0,0,1,27,25,9,11,18,11,1
468761.txt,https://www.fasthotel.com,24,www.fasthotel.com,17,0,com,100,1,0.5229071,0.063259181,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,971,1634,1,fasthotel,100,100,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,34,29,15,76,3,13,1
mw156656.txt,http://www.ucomsoft.cn,22,www.ucomsoft.cn,15,0,cn,74.65564738,1,0.0033218,0.062700478,2,1,0,0,0,10,0.455,0,0,0,0,0,1,0.045,0,14,789,1,ucomsoft,100,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
mw32488.txt,http://www.world-cup-live-2018.stream,36,www.world-cup-live-2018.stream,30,0,stream,45.6,0.526315789,2.08E-05,0.044535518,6,1,0,0,0,17,0.472,4,0.111,0,0,0,4,0.111,0,2,45,0,0,5.263157895,5.263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548260.txt,https://www.naturgeflechte24.de,30,www.naturgeflechte24.de,23,0,de,100,1,0.0326503,0.048683451,2,1,0,0,0,15,0.5,2,0.067,0,0,0,1,0.033,1,5304,8047,1,naturgeflechte24,100,100,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,195,62,63,474,7,448,1
8034719.txt,https://www.granadoespada.in.th/,31,www.granadoespada.in.th,23,0,th,75.6232687,0.875,0.0005097,0.059208566,2,2,0,0,0,17,0.548,0,0,0,0,0,2,0.065,1,9,50,1,granadoespadain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684643.txt,https://www.tmu.ac.in,20,www.tmu.ac.in,13,0,in,100,0.666666667,0.0050842,0.061043663,2,2,0,0,0,6,0.3,0,0,0,0,0,2,0.1,1,4154,467,1,tmuac,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,93,41,39,397,15,446,1
7983269.txt,http://dapps-connect2syncs.com,29,dapps-connect2syncs.com,23,0,com,56.17517328,0.473684211,0.5229071,0.05787615,3,0,0,0,0,19,0.655,1,0.034,0,0,0,2,0.069,0,2,2551,1,dapps-nnect2syncs,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
oph01993.txt,http://www.sbi.mx/page/41/786/rauth.php,38,www.sbi.mx,10,0,mx,28.92329346,1,0.0017218,0.035235904,2,1,0,0,0,16,0.421,5,0.132,0,0,0,6,0.158,0,9,90,1,sbipage41786rauthph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
464298.txt,https://www.leyton-lighting.co.uk,32,www.leyton-lighting.co.uk,25,0,uk,100,0.5,0.028555,0.054733542,2,2,0,0,0,17,0.531,0,0,0,0,0,3,0.094,1,417,508,1,leyton-lightingco,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,22,1,4,46,0,13,1
576701.txt,https://www.bhpsprzedaz.pl,25,www.bhpsprzedaz.pl,18,0,pl,100,1,0.0069695,0.037523146,2,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,1226,617,1,bhsrzedaz,0,0,1,0,1,1,0,1,0,2,0,1,1,1,0,0,0,0,1,20,17,2,122,4,11,1
884619.txt,https://www.axa-atoutcoeur.fr,28,www.axa-atoutcoeur.fr,21,0,fr,100,0.785714286,0.0141483,0.061861986,2,1,0,0,0,14,0.5,0,0,0,0,0,2,0.071,1,775,7998,1,axa-atoutcoeur,100,100,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,0,0,7,1,3,46,1,12,1
178940.txt,https://www.gravetyemanor.co.uk,30,www.gravetyemanor.co.uk,23,0,uk,100,0.875,0.028555,0.062680158,2,2,0,0,0,16,0.533,0,0,0,0,0,2,0.067,1,964,797,1,gravetyemanorco,0,0,0,0,1,0,0,1,0,3,1,1,1,1,0,0,0,0,1,30,2,7,88,9,20,1
13817.txt,https://www.fastmail.com,23,www.fastmail.com,16,0,com,100,1,0.5229071,0.063154839,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,1227,9381,1,fastmail,100,100,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,37,2,7,41,0,71,1
8125954.txt,https://gateway.pinata.cloud/ipfs/bafybeib2gf24er55gzcqdyxuysgvho2vzvohv3kx6dk6ynsw5dh2wxgywa/pl2auth.html,106,gateway.pinata.cloud,20,0,cloud,20.73630937,0.571428571,0.0001819,0.03413205,5,1,0,0,0,80,0.755,12,0.113,0,0,0,6,0.057,1,2,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8018027.txt,http://security-admindsada.zzux.com/,35,security-admindsada.zzux.com,28,0,com,56.13951645,0.458333333,0.5229071,0.051973533,3,1,0,0,0,25,0.714,0,0,0,0,0,3,0.086,0,11,87,1,security-admindsadazzux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
618545.txt,https://www.partydesign.com.au,29,www.partydesign.com.au,22,0,au,100,0.8,0.0100856,0.058671054,2,2,0,0,0,15,0.517,0,0,0,0,0,2,0.069,1,902,819,1,prtydesigncom,0,0,0,1,1,1,0,1,0,4,0,1,0,0,0,0,0,0,1,75,6,6,7,0,33,1
126680.txt,https://www.hesketh.com,22,www.hesketh.com,15,0,com,100,1,0.5229071,0.058735096,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,113,486,1,hesketh,100,100,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,6,8,0,4,1
380747.txt,https://www.bunkfest.co.uk,25,www.bunkfest.co.uk,18,0,uk,100,0.818181818,0.028555,0.050023827,2,2,0,0,0,11,0.44,0,0,0,0,0,2,0.08,1,318,4349,1,bnkfestco,0,0,0,1,1,0,0,1,0,2,0,1,0,1,0,1,0,0,1,5,12,12,4,0,9,1
7959794.txt,https://bafybeigddhf7suscl6ux6vaw7hb6eo2t7erptc5pyf3u7xxwpuqugh2dam.ipfs.w3s.link/russell.html,93,bafybeigddhf7suscl6ux6vaw7hb6eo2t7erptc5pyf3u7xxwpuqugh2dam.ipfs.w3s.link,73,0,link,9.450899212,0.205882353,0.0003306,0.034853641,4,2,0,0,0,68,0.731,12,0.129,0,0,0,5,0.054,1,292,5533,1,bafybeigddhf7suscl6ux6vaw7hb6eo2t7erptc5pyf3u7xxwpuqugh2damipfsw3srussellhtm,0,0,1,0,1,0,0,0,0,3,0,0,1,1,1,0,0,0,0,1,0,1,0,0,2,0
23362.txt,https://www.upm.es,17,www.upm.es,10,0,es,100,1,0.0064109,0.052022379,2,1,0,0,0,4,0.235,0,0,0,0,0,1,0.059,1,774,363,1,upm,100,100,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,22,4,8,43,0,49,1
mw145288.txt,http://www.furnituremanila.com,29,www.furnituremanila.com,23,0,com,80.05540166,1,0.5229071,0.060695942,3,1,0,0,0,17,0.586,0,0,0,0,0,1,0.034,0,9,85,1,furnituremanila,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
871400.txt,https://www.euroconference.org,29,www.euroconference.org,22,0,org,100,1,0.0799628,0.072440492,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,447,624,1,euroconference,100,100,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,13,4,6,5,2,18,1
249296.txt,https://www.marknrise.com,24,www.marknrise.com,17,0,com,100,1,0.5229071,0.065876494,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,1866,870,1,marknrise,100,100,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,48,18,23,6,2,12,1
7963218.txt,https://sblkkycpageno7.web.app/,30,sblkkycpageno7.web.app,22,0,app,53.14408911,0.833333333,0.001502,0.043961726,3,1,0,0,0,19,0.633,1,0.033,0,0,0,2,0.067,1,108,8125,1,sblkkycpageno7web,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
820860.txt,https://www.experiencelemans.com,31,www.experiencelemans.com,24,0,com,100,1,0.5229071,0.06703558,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,2724,2635,1,experiencelemans,100,100,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,89,32,13,4,8,10,1
240757.txt,https://www.shironeko-app.com,28,www.shironeko-app.com,21,0,com,100,0.769230769,0.5229071,0.062810291,3,1,0,0,0,14,0.5,0,0,0,0,0,2,0.071,1,341,229,1,shironeko-app,100,100,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,25,7,14,0,2,13,1
79561.txt,https://www.thelmaarts.org,25,www.thelmaarts.org,18,0,org,100,1,0.0799628,0.064444385,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,722,4610,1,thelmaarts,100,100,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,11,7,20,132,0,140,1
539630.txt,https://www.cltpediatricdentistry.com,36,www.cltpediatricdentistry.com,29,0,com,100,1,0.5229071,0.059591933,3,1,0,0,0,23,0.639,0,0,0,0,0,1,0.028,1,1650,7924,1,cltpediatricdentistry,100,100,1,1,1,0,0,1,0,17,0,1,0,0,0,0,1,0,1,27,18,27,136,3,133,1
mw64686.txt,http://www.jaycees.co.uk,23,www.jaycees.co.uk,17,0,uk,77.43026205,0.8,0.028555,0.061536998,2,2,0,0,0,10,0.435,0,0,0,0,0,2,0.087,0,11,85,1,jayceesco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
