FILENAME,URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
465650.txt,https://www.ultimatealeague.com,30,www.ultimatealeague.com,23,0,com,100,1,0.5229071,0.064778752,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,1205,10396,1,ultimatealeague,100,100,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,2,6,79,3,54,1
8107659.txt,https://supportid100827384761.firebaseapp.com/,46,supportid100827384761.firebaseapp.com,37,0,com,50.47479912,0.727272727,0.5229071,0.037527999,3,1,0,0,0,23,0.5,12,0.261,0,0,0,3,0.065,1,13,130,1,supportid100827384761firebaseapp,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mw38605.txt,http://www.citrix.globalowa.com,30,www.citrix.globalowa.com,24,0,com,59.39058172,0.625,0.5229071,0.059465457,3,2,0,0,0,17,0.567,0,0,0,0,0,2,0.067,0,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560899.txt,https://www.chinoy.tv,20,www.chinoy.tv,13,0,tv,100,1,0.0019696,0.055502643,2,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,3681,4164,1,chinoy,100,100,0,1,1,0,0,0,0,3,0,1,1,1,0,0,1,0,1,65,10,25,272,4,280,1
630909.txt,https://www.designloopco.com,27,www.designloopco.com,20,0,com,100,1,0.5229071,0.067673749,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,979,9381,1,designloop,83.33333333,83.33333333,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,19,17,29,78,8,85,1
7560838.txt,https://domappcheckomeg15.firebaseapp.com/,41,domappcheckomeg15.firebaseapp.com,33,0,com,59.4285097,0.620689655,0.5229071,0.055907946,3,1,0,0,0,29,0.707,2,0.049,0,0,0,2,0.049,1,2,197516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718446.txt,https://www.vigoe.es,19,www.vigoe.es,12,0,es,100,1,0.0064109,0.063986711,2,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,2821,23381,1,vigo,80,80,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,71,27,26,375,6,369,1
401727.txt,https://www.obantimes.co.uk,26,www.obantimes.co.uk,19,0,uk,100,0.833333333,0.028555,0.066380433,2,2,0,0,0,12,0.462,0,0,0,0,0,2,0.077,1,984,8047,1,obantimesco,0,0,0,1,1,0,0,1,2,1,0,1,1,1,0,0,1,1,1,58,30,20,189,4,211,1
8050844.txt,https://meta-standards-and-use.web.app/,39,meta-standards-and-use.web.app,30,0,app,46.30824373,0.384615385,0.001502,0.055922904,3,1,0,0,0,25,0.641,0,0,0,0,0,6,0.154,1,108,8125,1,meta-standards-and-useweb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
762429.txt,https://www.yorkshire-guide.co.uk,32,www.yorkshire-guide.co.uk,25,0,uk,100,0.555555556,0.028555,0.0552096,2,2,0,0,0,17,0.531,0,0,0,0,0,3,0.094,1,489,906,1,yorkshire-gideco,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,5,1,3,2,0,5,1
mw68873.txt,http://www.swfltropicaladventures.com,36,www.swfltropicaladventures.com,30,0,com,67.18769231,1,0.5229071,0.057009539,3,1,0,0,0,24,0.667,0,0,0,0,0,1,0.028,0,2,2826,1,swfltropicaladventures,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
496128.txt,https://www.holaislascanarias.com,32,www.holaislascanarias.com,25,0,com,100,1,0.5229071,0.067404187,3,1,0,0,0,19,0.594,0,0,0,0,0,1,0.031,1,2251,18921,1,holaislascanarias,100,100,0,1,1,0,0,1,0,2,0,1,1,1,0,0,1,0,1,41,2,89,208,0,242,1
715275.txt,https://www.levikreis.com,24,www.levikreis.com,17,0,com,100,1,0.5229071,0.060758487,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,1514,15397,1,levikreis,100,100,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,18,2,17,44,6,33,1
mw31j0297.txt,http://www.payasosmiami.com,26,www.payasosmiami.com,20,0,com,64.47520185,1,0.5229071,0.065850625,3,1,0,0,0,14,0.538,0,0,0,0,0,1,0.038,0,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8028462.txt,https://boglebuildersllc.info/filelist.xml/,42,boglebuildersllc.info,21,0,info,33.16856154,1,0.0075051,0.052135257,4,0,0,0,0,31,0.738,0,0,0,0,0,3,0.071,1,257,213,1,boglebuildersllcfilelistxml,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,11,2,9,0,0,2,0
686109.txt,https://www.gymcan.org,21,www.gymcan.org,14,0,org,100,1,0.0799628,0.059993214,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,1276,383,1,gymcan,100,100,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,46,8,14,257,16,51,1
mw70109.txt,http://www.theedgebizconnect.com,31,www.theedgebizconnect.com,25,0,com,66.00700886,1,0.5229071,0.062099991,3,1,0,0,0,19,0.613,0,0,0,0,0,1,0.032,0,2,2826,1,theedgebiznnect,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
732897.txt,https://www.bondyblog.fr,23,www.bondyblog.fr,16,0,fr,100,1,0.0141483,0.043754428,2,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,948,3510,1,bondyblog,100,100,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,25,29,32,100,1,109,1
8137990.txt,https://delivery.spiritfallband.com/s/yina,42,delivery.spiritfallband.com,27,0,com,47.84972813,0.652173913,0.5229071,0.053627369,3,1,0,0,0,30,0.714,0,0,0,0,0,4,0.095,1,38,5395,1,deliveryspiritfallbandsyina,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
5361.txt,https://www.worldvision.org,26,www.worldvision.org,19,0,org,100,1,0.0799628,0.058917611,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,2703,57206,1,wldvision,0,0,1,1,1,0,0,1,0,3,0,1,1,1,0,0,1,1,1,39,10,27,100,0,127,1
555483.txt,https://www.quarrix.com,22,www.quarrix.com,15,0,com,100,1,0.5229071,0.053472496,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,720,6215,1,quarrix,100,100,1,0,1,0,0,1,0,3,0,1,1,1,0,0,1,0,0,30,4,16,47,0,11,1
mw203736.txt,http://www.nuremerivo.com,25,www.nuremerivo.com,18,0,com,71.70068027,1,0.5229071,0.066766403,3,1,0,0,0,13,0.52,0,0,0,0,0,1,0.04,0,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw78956.txt,http://www.bg.tc,15,www.bg.tc,9,0,tc,68,1,4.64E-05,0.035369697,2,1,0,0,0,3,0.2,0,0,0,0,0,1,0.067,0,15,155,1,bg,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476352.txt,https://www.autofx.com,21,www.autofx.com,14,0,com,100,1,0.5229071,0.058057777,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,15270,7346,1,autofx,100,100,1,0,1,0,0,0,0,3,0,1,0,1,1,0,1,0,1,49,131,26,68,0,7,1
565384.txt,https://www.bigblueskyparty.com,30,www.bigblueskyparty.com,23,0,com,100,1,0.5229071,0.046999765,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,2391,2252,1,bigblueskyparty,100,100,0,0,1,0,0,1,0,3,0,1,0,1,0,0,1,0,1,5,5,13,171,1,156,1
503079.txt,https://www.asd-europe.org,25,www.asd-europe.org,18,0,org,100,0.7,0.0799628,0.066560888,3,1,0,0,0,11,0.44,0,0,0,0,0,2,0.08,1,14437,11340,1,asd-europe,100,100,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,92,8,5,57,1,58,1
8111558.txt,https://dev-879312brrl.pantheonsite.io/,39,dev-879312brrl.pantheonsite.io,30,0,io,69.16129032,0.703703704,0.0129268,0.046287659,2,1,0,0,0,21,0.538,6,0.154,0,0,0,4,0.103,1,141,161,1,dev-879312brrlpantheonsite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0
427562.txt,https://www.txconferenceforwomen.org,35,www.txconferenceforwomen.org,28,0,org,100,1,0.0799628,0.065146714,3,1,0,0,0,22,0.629,0,0,0,0,0,1,0.029,1,828,22451,1,txconferencefwomen,0,0,1,1,1,0,0,1,1,4,1,1,1,1,0,0,1,0,0,36,6,6,134,1,130,1
oph00551.txt,http://businesschats.net/mylogin/otp.html,41,businesschats.net,17,0,net,42.43203164,1,0.0384199,0.055282415,3,0,0,0,0,30,0.732,0,0,0,0,0,4,0.098,0,95,226,1,businesschatsmyloginotphtml,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,2,0,1,0,1,0
661512.txt,https://www.staceylouisephotography.com,38,www.staceylouisephotography.com,31,0,com,100,1,0.5229071,0.058870344,3,1,0,0,0,25,0.658,0,0,0,0,0,1,0.026,1,928,15152,1,staceylouisephotography,100,100,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,3,10,49,18,8,1
497295.txt,https://www.mahapolice.gov.in,28,www.mahapolice.gov.in,21,0,in,100,0.785714286,0.0050842,0.060663872,2,2,0,0,0,14,0.5,0,0,0,0,0,2,0.071,1,2328,557,1,mahapolcegov,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,38,6,8,7,0,355,1
mw143864.txt,http://www.jeevanlic.com,23,www.jeevanlic.com,17,0,com,68.8034188,1,0.5229071,0.06263344,3,1,0,0,0,11,0.478,0,0,0,0,0,1,0.043,0,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447719.txt,https://www.pennyroadpub.com,27,www.pennyroadpub.com,20,0,com,100,1,0.5229071,0.055300781,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,563,9381,1,pennyroadpub,100,100,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,13,15,21,55,0,73,1
517261.txt,https://www.the-sixteen.org.uk,29,www.the-sixteen.org.uk,22,0,uk,100,0.533333333,0.028555,0.057665527,2,2,0,0,0,14,0.483,0,0,0,0,0,3,0.103,1,609,8357,1,the-sixteenorg,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,18,6,12,85,0,87,1
8115645.txt,http://sh5-krrdbo6imq-uc.a.run.app,34,sh5-krrdbo6imq-uc.a.run.app,27,0,app,32.86302175,0.347826087,0.001502,0.04418789,3,2,0,0,0,20,0.588,2,0.059,0,0,0,5,0.147,0,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7976958.txt,http://faithfsbd.com/jm/sherlocksz/sherlocks/login.html,54,faithfsbd.com,13,0,com,21.05654762,1,0.5229071,0.052378856,3,0,0,0,0,41,0.759,0,0,0,0,0,6,0.111,0,399,1532,1,faithfsbdjmsherlockszsherlocksloginhtm,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,3,2,2,0,3,10,0
612939.txt,https://www.himmelsfee.de,24,www.himmelsfee.de,17,0,de,100,1,0.0326503,0.056597783,2,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,641,1835,1,himmelsfee,100,100,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,11,8,11,54,1,59,1
66496.txt,https://www.quadpack.com,23,www.quadpack.com,16,0,com,100,1,0.5229071,0.051553065,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,1693,9900,1,quadpack,100,100,1,0,1,0,0,1,0,3,1,1,1,1,0,0,0,0,1,42,8,19,80,6,118,1
90368.txt,https://www.mykoweb.com,22,www.mykoweb.com,15,0,com,100,1,0.5229071,0.054676559,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,150,995,1,mykoweb,100,100,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,5,2,4,1,0,7,1
460077.txt,https://www.crafthub.me,22,www.crafthub.me,15,0,me,100,1,0.0036375,0.047386601,2,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,269,455,1,crafthub,100,100,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,2,7,1,2,10,1
mw24738.txt,http://www.meublesinde.in,24,www.meublesinde.in,18,0,in,66.66666667,1,0.0050842,0.058148397,2,1,0,0,0,12,0.5,0,0,0,0,0,1,0.042,0,9,57,1,meublesnde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oph04407.txt,http://ggeeminiillogin.godaddysites.com/,40,ggeeminiillogin.godaddysites.com,32,0,com,65.0390625,0.571428571,0.5229071,0.058471732,3,1,0,0,0,30,0.75,0,0,0,0,0,3,0.075,0,2,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591673.txt,https://www.erezovadia.com,25,www.erezovadia.com,18,0,com,100,1,0.5229071,0.06592356,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,593,13556,1,erezovadia,100,100,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,15,27,55,0,56,1
30310.txt,https://www.creditsesame.com,27,www.creditsesame.com,20,0,com,100,1,0.5229071,0.070122779,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,1170,8047,1,creditsesame,100,100,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,55,4,9,78,0,42,1
8039932.txt,http://claimes-seedify.org/walletconnect/#,41,claimes-seedify.org,19,0,org,32.12698413,0.533333333,0.0799628,0.061569899,3,0,0,0,0,30,0.732,0,0,0,0,0,4,0.098,0,11,77,1,claimes-seedifywalletconnect,0,96.55172414,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8124893.txt,https://felion.jp/dash/,23,felion.jp,9,0,jp,52.24489796,1,0.0230451,0.049347208,2,0,0,0,0,12,0.522,0,0,0,0,0,3,0.13,1,9,119,1,feliondash,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8013209.txt,https://chispa-ole.fr/wp-includes/images/smilies/swiss/,54,chispa-ole.fr,13,0,fr,22.00860717,0.7,0.0141483,0.055541397,2,0,0,0,0,39,0.722,0,0,0,0,0,7,0.13,1,9,63,1,chispa-olewp-includesimagessmiliesswiss,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245828.txt,https://www.dinn.com.mx,22,www.dinn.com.mx,15,0,mx,100,0.625,0.0017218,0.063402633,2,2,0,0,0,8,0.364,0,0,0,0,0,2,0.091,1,4289,40048,1,dinnco,0,0,0,0,1,0,0,0,0,4,0,1,1,0,0,0,0,0,1,3,37,146,48,1,49,1
65066.txt,https://www.euro-fusion.org,26,www.euro-fusion.org,19,0,org,100,0.636363636,0.0799628,0.064654209,3,1,0,0,0,12,0.462,0,0,0,0,0,2,0.077,1,597,5293,1,euro-fusion,100,100,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,35,15,21,85,5,15,1
220995.txt,https://www.kyodo.co.jp,22,www.kyodo.co.jp,15,0,jp,100,0.75,0.0230451,0.055669313,2,2,0,0,0,8,0.364,0,0,0,0,0,2,0.091,1,1377,1724,1,kyodoco,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,47,15,21,283,1,340,1
723138.txt,https://www.evas.ca,18,www.evas.ca,11,0,ca,100,1,0.0101825,0.062085388,2,1,0,0,0,5,0.278,0,0,0,0,0,1,0.056,1,1186,9844,1,evas,100,100,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,43,41,69,89,2,76,1
438652.txt,https://www.janbambas.cz,23,www.janbambas.cz,16,0,cz,100,1,0.0036307,0.054357705,2,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,239,3247,1,janbambas,100,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,3,6,51,0,80,1
8097016.txt,https://rebrand.ly/irl-aib,26,rebrand.ly,10,0,ly,58.15464587,1,0.0001384,0.053205775,2,0,0,0,0,15,0.577,0,0,0,0,0,3,0.115,1,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7969818.txt,https://www.ekli-nat.ekinrt.lnedxt.top,37,www.ekli-nat.ekinrt.lnedxt.top,30,0,top,35.30571992,0.318181818,0.0002752,0.056460117,3,3,0,0,0,21,0.568,0,0,0,0,0,4,0.108,1,8,46,1,ekli-natekinrtlnedxt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780353.txt,https://www.airpilots.org,24,www.airpilots.org,17,0,org,100,1,0.0799628,0.065050472,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,846,678,1,airpilots,100,100,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,28,1,6,85,0,9,1
mw26773.txt,http://www.kontrola-bezpieczenstwa.top,37,www.kontrola-bezpieczenstwa.top,31,0,top,66.64707035,0.652173913,0.0002752,0.058345198,3,1,0,0,0,24,0.649,0,0,0,0,0,2,0.054,0,12,103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66156.txt,https://www.city.itabashi.tokyo.jp,33,www.city.itabashi.tokyo.jp,26,0,jp,100,0.473684211,0.0230451,0.052593281,2,3,0,0,0,18,0.545,0,0,0,0,0,3,0.091,1,709,1514,1,cityitabashitokyo,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,40,9,23,2,0,11,1
818495.txt,https://www.boarbankhall.org.uk,30,www.boarbankhall.org.uk,23,0,uk,100,0.8125,0.028555,0.053899385,2,2,0,0,0,16,0.533,0,0,0,0,0,2,0.067,1,583,1869,1,boarbankhallorg,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,12,4,12,31,0,5,1
8075264.txt,http://www.amazceom-co-jp.amazzeon.zhenruo.top/,47,www.amazceom-co-jp.amazzeon.zhenruo.top,39,0,top,26.37641723,0.290322581,0.0002752,0.06002355,3,3,0,0,0,30,0.638,0,0,0,0,0,6,0.128,0,2,537,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
569965.txt,https://www.top-destinations.fr,30,www.top-destinations.fr,23,0,fr,100,0.8125,0.0141483,0.060237181,2,1,0,0,0,16,0.533,0,0,0,0,0,2,0.067,1,5974,1516,1,top-destinations,100,100,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,11,5,15,175,1,37,1
903597.txt,https://www.spokaneaquifer.org,29,www.spokaneaquifer.org,22,0,org,100,1,0.0799628,0.05853924,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,1119,9457,1,spokaneaquifer,100,100,0,1,1,0,0,0,0,7,0,1,1,0,0,0,0,0,1,26,25,31,157,1,159,1
525636.txt,https://www.motiva.fi,20,www.motiva.fi,13,0,fi,100,1,0.0027596,0.055662097,2,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,2157,492,1,motiva,100,100,1,0,1,0,0,1,0,2,0,1,1,0,0,0,0,0,1,39,3,11,304,2,41,1
8102689.txt,https://615322a0-0ed2-4b0f-8511-8b7d4e31f4a6.id.repl.co,55,615322a0-0ed2-4b0f-8511-8b7d4e31f4a6.id.repl.co,47,0,co,35.71374679,0.25,0.0059772,0.024906853,2,2,0,0,0,18,0.327,22,0.4,0,0,0,7,0.127,1,198,869,1,615322a0-0ed2-4b0f-8511-8b7d4e31f4a6idrepl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
50631.txt,https://www.afcea.org,20,www.afcea.org,13,0,org,100,1,0.0799628,0.072092606,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,3486,7344,1,afcea,100,100,1,0,1,0,0,0,0,2,0,1,1,1,0,0,0,0,1,31,4,30,220,1,88,1
mw200121.txt,http://www.kitsunecomplements.com,33,www.kitsunecomplements.com,26,0,com,62.52245778,1,0.5229071,0.062840872,3,1,0,0,0,21,0.636,0,0,0,0,0,1,0.03,0,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw171636.txt,http://www.termrock.com,23,www.termrock.com,16,0,com,90.91880342,1,0.5229071,0.068967599,3,1,0,0,0,11,0.478,0,0,0,0,0,1,0.043,0,2,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
239213.txt,https://www.pacifictechsol.com,29,www.pacifictechsol.com,22,0,com,100,1,0.5229071,0.063173837,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,241,4403,1,pacifictechsol,100,100,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,6,15,23,4,0,8,1
764680.txt,https://www.nahcacna.org,23,www.nahcacna.org,16,0,org,100,1,0.0799628,0.069367619,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,2082,15351,1,nahcacna,100,100,0,1,0,0,0,1,0,6,0,1,1,1,1,0,1,0,1,24,61,118,164,3,188,1
